timestamp,node,cpu_pct,pods
1788161076.343202,node-1,55.85,"{""adservice-7b646d8995-d5fhn"": 0.01, ""cartservice-9d9bd79cd-rpdmc"": 1.53, ""checkoutservice-6c79cbb8c7-vkn66"": 1.14, ""currencyservice-7cfffdcb55-5fskx"": 0.21, ""currencyservice-7cfffdcb55-8ssbg"": 2.03, ""currencyservice-7cfffdcb55-bck5q"": 0.0, ""currencyservice-7cfffdcb55-kqk7r"": 0.0, ""currencyservice-7cfffdcb55-mp4rp"": 3.08, ""currencyservice-7cfffdcb55-mtl2n"": 3.09, ""frontend-5874cd9944-2rtqx"": 2.0, ""frontend-5874cd9944-8nj8m"": 2.91, ""frontend-5874cd9944-968rt"": 1.15, ""frontend-5874cd9944-fsrbm"": 1.76, ""frontend-5874cd9944-kxx8p"": 1.89, ""frontend-5874cd9944-n4frw"": 0.56, ""frontend-5874cd9944-nqmr2"": 1.84, ""frontend-5874cd9944-w4trf"": 2.76, ""frontend-5874cd9944-xssh8"": 2.89, ""frontend-5874cd9944-xxqmc"": 1.85, ""frontend-5874cd9944-ztsth"": 2.16, ""loadgenerator-5bf4dfbbd-lmlfl"": 0.01, ""paymentservice-5cc88cdc68-vd29m"": 0.26, ""productcatalogservice-7f87797d97-59fnr"": 0.72, ""productcatalogservice-7f87797d97-h6ntw"": 1.83, ""productcatalogservice-7f87797d97-x9648"": 2.24, ""productcatalogservice-7f87797d97-z4nsl"": 2.57, ""recommendationservice-db4864d66-bdj77"": 0.0, ""recommendationservice-db4864d66-bp2ck"": 0.0, ""recommendationservice-db4864d66-hpvsp"": 2.99, ""recommendationservice-db4864d66-l29fj"": 2.33, ""recommendationservice-db4864d66-x4rz9"": 3.03, ""recommendationservice-db4864d66-zq2bw"": 3.07, ""recommendationservice-db4864d66-zwdd5"": 0.37, ""redis-cart-7c6d54bdb5-gwpmn"": 0.31, ""shippingservice-7bdc6574f7-smzdc"": 1.26, ""calico-node-7n5r8"": 0.33, ""coredns-69db55dd76-cn9p6"": 0.58, ""dns-autoscaler-6d5984c657-7wxfj"": 0.0, ""kube-apiserver-node-1"": 0.46, ""kube-controller-manager-node-1"": 0.13, ""kube-proxy-8x6bm"": 0.34, ""kube-scheduler-node-1"": 0.02, ""kubernetes-metrics-scraper-55bc8b9b54-srm75"": 0.0, ""controller-666f99f6ff-cvrtq"": 0.0, ""speaker-hkqrz"": 0.05, ""cluster-metrics-collector-6dc9ddcdb5-7dssg"": 0.09}"
1788161076.343202,node-2,63.98,"{""adservice-7b646d8995-2wqsq"": 0.17, ""adservice-7b646d8995-xtmz8"": 2.46, ""cartservice-9d9bd79cd-c7mrh"": 1.66, ""currencyservice-7cfffdcb55-bk59c"": 1.83, ""currencyservice-7cfffdcb55-fnztl"": 1.87, ""currencyservice-7cfffdcb55-fwmgw"": 3.04, ""currencyservice-7cfffdcb55-fxgmx"": 2.46, ""currencyservice-7cfffdcb55-hqx7h"": 2.4, ""currencyservice-7cfffdcb55-mhm7n"": 2.47, ""currencyservice-7cfffdcb55-zqqn2"": 0.2, ""emailservice-8cddfd4bc-t7zfg"": 0.67, ""frontend-5874cd9944-4jjxs"": 2.52, ""frontend-5874cd9944-bs62m"": 1.8, ""frontend-5874cd9944-clcz6"": 1.85, ""frontend-5874cd9944-dpkl2"": 1.81, ""frontend-5874cd9944-hz9h2"": 0.31, ""frontend-5874cd9944-k9z65"": 2.63, ""frontend-5874cd9944-kb7cx"": 1.79, ""frontend-5874cd9944-qfwm8"": 3.27, ""frontend-5874cd9944-ttd69"": 1.76, ""frontend-5874cd9944-tv7r7"": 2.12, ""frontend-5874cd9944-z6xmr"": 1.92, ""nfs-subdir-external-provisioner-5c8bf6748-p2j5q"": 0.0, ""productcatalogservice-7f87797d97-825m8"": 2.63, ""productcatalogservice-7f87797d97-mfc5v"": 0.37, ""productcatalogservice-7f87797d97-msn7f"": 2.48, ""productcatalogservice-7f87797d97-pp49k"": 2.41, ""productcatalogservice-7f87797d97-tkgfg"": 0.76, ""recommendationservice-db4864d66-7qz8w"": 2.25, ""recommendationservice-db4864d66-f8kgc"": 0.0, ""recommendationservice-db4864d66-jrz9v"": 0.24, ""recommendationservice-db4864d66-p6p26"": 2.68, ""recommendationservice-db4864d66-r4jv6"": 2.94, ""recommendationservice-db4864d66-rzq22"": 2.95, ""recommendationservice-db4864d66-vzfvw"": 2.52, ""calico-kube-controllers-5b566ffb7d-ll6fz"": 0.04, ""calico-node-sdb5b"": 0.33, ""kube-proxy-lqjsh"": 0.32, ""kubernetes-dashboard-798b84547b-bv4sl"": 0.0, ""nginx-proxy-node-2"": 0.0, ""speaker-grvm7"": 0.05}"
1788161077.3560226,node-0,0.74,"{""calico-node-d8l8p"": 0.14, ""kube-apiserver-node-0"": 0.24, ""kube-controller-manager-node-0"": 0.0, ""kube-proxy-qfhdr"": 0.26, ""kube-scheduler-node-0"": 0.03, ""metrics-server-574d47cd58-jhwcs"": 0.03, ""speaker-ghfqq"": 0.04}"
1788161077.3560226,node-1,55.85,"{""adservice-7b646d8995-d5fhn"": 0.01, ""cartservice-9d9bd79cd-rpdmc"": 1.53, ""checkoutservice-6c79cbb8c7-vkn66"": 1.14, ""currencyservice-7cfffdcb55-5fskx"": 0.21, ""currencyservice-7cfffdcb55-8ssbg"": 2.03, ""currencyservice-7cfffdcb55-bck5q"": 0.0, ""currencyservice-7cfffdcb55-kqk7r"": 0.0, ""currencyservice-7cfffdcb55-mp4rp"": 3.08, ""currencyservice-7cfffdcb55-mtl2n"": 3.09, ""frontend-5874cd9944-2rtqx"": 2.0, ""frontend-5874cd9944-8nj8m"": 2.91, ""frontend-5874cd9944-968rt"": 1.15, ""frontend-5874cd9944-fsrbm"": 1.76, ""frontend-5874cd9944-kxx8p"": 1.89, ""frontend-5874cd9944-n4frw"": 0.56, ""frontend-5874cd9944-nqmr2"": 1.84, ""frontend-5874cd9944-w4trf"": 2.76, ""frontend-5874cd9944-xssh8"": 2.89, ""frontend-5874cd9944-xxqmc"": 1.85, ""frontend-5874cd9944-ztsth"": 2.16, ""loadgenerator-5bf4dfbbd-lmlfl"": 0.01, ""paymentservice-5cc88cdc68-vd29m"": 0.26, ""productcatalogservice-7f87797d97-59fnr"": 0.72, ""productcatalogservice-7f87797d97-h6ntw"": 1.83, ""productcatalogservice-7f87797d97-x9648"": 2.24, ""productcatalogservice-7f87797d97-z4nsl"": 2.57, ""recommendationservice-db4864d66-bdj77"": 0.0, ""recommendationservice-db4864d66-bp2ck"": 0.0, ""recommendationservice-db4864d66-hpvsp"": 2.99, ""recommendationservice-db4864d66-l29fj"": 2.33, ""recommendationservice-db4864d66-x4rz9"": 3.03, ""recommendationservice-db4864d66-zq2bw"": 3.07, ""recommendationservice-db4864d66-zwdd5"": 0.37, ""redis-cart-7c6d54bdb5-gwpmn"": 0.31, ""shippingservice-7bdc6574f7-smzdc"": 1.26, ""calico-node-7n5r8"": 0.33, ""coredns-69db55dd76-cn9p6"": 0.58, ""dns-autoscaler-6d5984c657-7wxfj"": 0.0, ""kube-apiserver-node-1"": 0.46, ""kube-controller-manager-node-1"": 0.13, ""kube-proxy-8x6bm"": 0.34, ""kube-scheduler-node-1"": 0.02, ""kubernetes-metrics-scraper-55bc8b9b54-srm75"": 0.0, ""controller-666f99f6ff-cvrtq"": 0.0, ""speaker-hkqrz"": 0.05, ""cluster-metrics-collector-6dc9ddcdb5-7dssg"": 0.09}"
1788161077.3560226,node-2,63.98,"{""adservice-7b646d8995-2wqsq"": 0.17, ""adservice-7b646d8995-xtmz8"": 2.46, ""cartservice-9d9bd79cd-c7mrh"": 1.66, ""currencyservice-7cfffdcb55-bk59c"": 1.83, ""currencyservice-7cfffdcb55-fnztl"": 1.87, ""currencyservice-7cfffdcb55-fwmgw"": 3.04, ""currencyservice-7cfffdcb55-fxgmx"": 2.46, ""currencyservice-7cfffdcb55-hqx7h"": 2.4, ""currencyservice-7cfffdcb55-mhm7n"": 2.47, ""currencyservice-7cfffdcb55-zqqn2"": 0.2, ""emailservice-8cddfd4bc-t7zfg"": 0.67, ""frontend-5874cd9944-4jjxs"": 2.52, ""frontend-5874cd9944-bs62m"": 1.8, ""frontend-5874cd9944-clcz6"": 1.85, ""frontend-5874cd9944-dpkl2"": 1.81, ""frontend-5874cd9944-hz9h2"": 0.31, ""frontend-5874cd9944-k9z65"": 2.63, ""frontend-5874cd9944-kb7cx"": 1.79, ""frontend-5874cd9944-qfwm8"": 3.27, ""frontend-5874cd9944-ttd69"": 1.76, ""frontend-5874cd9944-tv7r7"": 2.12, ""frontend-5874cd9944-z6xmr"": 1.92, ""nfs-subdir-external-provisioner-5c8bf6748-p2j5q"": 0.0, ""productcatalogservice-7f87797d97-825m8"": 2.63, ""productcatalogservice-7f87797d97-mfc5v"": 0.37, ""productcatalogservice-7f87797d97-msn7f"": 2.48, ""productcatalogservice-7f87797d97-pp49k"": 2.41, ""productcatalogservice-7f87797d97-tkgfg"": 0.76, ""recommendationservice-db4864d66-7qz8w"": 2.25, ""recommendationservice-db4864d66-f8kgc"": 0.0, ""recommendationservice-db4864d66-jrz9v"": 0.24, ""recommendationservice-db4864d66-p6p26"": 2.68, ""recommendationservice-db4864d66-r4jv6"": 2.94, ""recommendationservice-db4864d66-rzq22"": 2.95, ""recommendationservice-db4864d66-vzfvw"": 2.52, ""calico-kube-controllers-5b566ffb7d-ll6fz"": 0.04, ""calico-node-sdb5b"": 0.33, ""kube-proxy-lqjsh"": 0.32, ""kubernetes-dashboard-798b84547b-bv4sl"": 0.0, ""nginx-proxy-node-2"": 0.0, ""speaker-grvm7"": 0.05}"
1788161078.3725805,node-0,0.74,"{""calico-node-d8l8p"": 0.14, ""kube-apiserver-node-0"": 0.24, ""kube-controller-manager-node-0"": 0.0, ""kube-proxy-qfhdr"": 0.26, ""kube-scheduler-node-0"": 0.03, ""metrics-server-574d47cd58-jhwcs"": 0.03, ""speaker-ghfqq"": 0.04}"
1788161078.3725805,node-1,55.85,"{""adservice-7b646d8995-d5fhn"": 0.01, ""cartservice-9d9bd79cd-rpdmc"": 1.53, ""checkoutservice-6c79cbb8c7-vkn66"": 1.14, ""currencyservice-7cfffdcb55-5fskx"": 0.21, ""currencyservice-7cfffdcb55-8ssbg"": 2.03, ""currencyservice-7cfffdcb55-bck5q"": 0.0, ""currencyservice-7cfffdcb55-kqk7r"": 0.0, ""currencyservice-7cfffdcb55-mp4rp"": 3.08, ""currencyservice-7cfffdcb55-mtl2n"": 3.09, ""frontend-5874cd9944-2rtqx"": 2.0, ""frontend-5874cd9944-8nj8m"": 2.91, ""frontend-5874cd9944-968rt"": 1.15, ""frontend-5874cd9944-fsrbm"": 1.76, ""frontend-5874cd9944-kxx8p"": 1.89, ""frontend-5874cd9944-n4frw"": 0.56, ""frontend-5874cd9944-nqmr2"": 1.84, ""frontend-5874cd9944-w4trf"": 2.76, ""frontend-5874cd9944-xssh8"": 2.89, ""frontend-5874cd9944-xxqmc"": 1.85, ""frontend-5874cd9944-ztsth"": 2.16, ""loadgenerator-5bf4dfbbd-lmlfl"": 0.01, ""paymentservice-5cc88cdc68-vd29m"": 0.26, ""productcatalogservice-7f87797d97-59fnr"": 0.72, ""productcatalogservice-7f87797d97-h6ntw"": 1.83, ""productcatalogservice-7f87797d97-x9648"": 2.24, ""productcatalogservice-7f87797d97-z4nsl"": 2.57, ""recommendationservice-db4864d66-bdj77"": 0.0, ""recommendationservice-db4864d66-bp2ck"": 0.0, ""recommendationservice-db4864d66-hpvsp"": 2.99, ""recommendationservice-db4864d66-l29fj"": 2.33, ""recommendationservice-db4864d66-x4rz9"": 3.03, ""recommendationservice-db4864d66-zq2bw"": 3.07, ""recommendationservice-db4864d66-zwdd5"": 0.37, ""redis-cart-7c6d54bdb5-gwpmn"": 0.31, ""shippingservice-7bdc6574f7-smzdc"": 1.26, ""calico-node-7n5r8"": 0.33, ""coredns-69db55dd76-cn9p6"": 0.58, ""dns-autoscaler-6d5984c657-7wxfj"": 0.0, ""kube-apiserver-node-1"": 0.46, ""kube-controller-manager-node-1"": 0.13, ""kube-proxy-8x6bm"": 0.34, ""kube-scheduler-node-1"": 0.02, ""kubernetes-metrics-scraper-55bc8b9b54-srm75"": 0.0, ""controller-666f99f6ff-cvrtq"": 0.0, ""speaker-hkqrz"": 0.05, ""cluster-metrics-collector-6dc9ddcdb5-7dssg"": 0.09}"
1788161078.3725805,node-2,63.98,"{""adservice-7b646d8995-2wqsq"": 0.17, ""adservice-7b646d8995-xtmz8"": 2.46, ""cartservice-9d9bd79cd-c7mrh"": 1.66, ""currencyservice-7cfffdcb55-bk59c"": 1.83, ""currencyservice-7cfffdcb55-fnztl"": 1.87, ""currencyservice-7cfffdcb55-fwmgw"": 3.04, ""currencyservice-7cfffdcb55-fxgmx"": 2.46, ""currencyservice-7cfffdcb55-hqx7h"": 2.4, ""currencyservice-7cfffdcb55-mhm7n"": 2.47, ""currencyservice-7cfffdcb55-zqqn2"": 0.2, ""emailservice-8cddfd4bc-t7zfg"": 0.67, ""frontend-5874cd9944-4jjxs"": 2.52, ""frontend-5874cd9944-bs62m"": 1.8, ""frontend-5874cd9944-clcz6"": 1.85, ""frontend-5874cd9944-dpkl2"": 1.81, ""frontend-5874cd9944-hz9h2"": 0.31, ""frontend-5874cd9944-k9z65"": 2.63, ""frontend-5874cd9944-kb7cx"": 1.79, ""frontend-5874cd9944-qfwm8"": 3.27, ""frontend-5874cd9944-ttd69"": 1.76, ""frontend-5874cd9944-tv7r7"": 2.12, ""frontend-5874cd9944-z6xmr"": 1.92, ""nfs-subdir-external-provisioner-5c8bf6748-p2j5q"": 0.0, ""productcatalogservice-7f87797d97-825m8"": 2.63, ""productcatalogservice-7f87797d97-mfc5v"": 0.37, ""productcatalogservice-7f87797d97-msn7f"": 2.48, ""productcatalogservice-7f87797d97-pp49k"": 2.41, ""productcatalogservice-7f87797d97-tkgfg"": 0.76, ""recommendationservice-db4864d66-7qz8w"": 2.25, ""recommendationservice-db4864d66-f8kgc"": 0.0, ""recommendationservice-db4864d66-jrz9v"": 0.24, ""recommendationservice-db4864d66-p6p26"": 2.68, ""recommendationservice-db4864d66-r4jv6"": 2.94, ""recommendationservice-db4864d66-rzq22"": 2.95, ""recommendationservice-db4864d66-vzfvw"": 2.52, ""calico-kube-controllers-5b566ffb7d-ll6fz"": 0.04, ""calico-node-sdb5b"": 0.33, ""kube-proxy-lqjsh"": 0.32, ""kubernetes-dashboard-798b84547b-bv4sl"": 0.0, ""nginx-proxy-node-2"": 0.0, ""speaker-grvm7"": 0.05}"
1788161079.3822978,node-0,0.74,"{""calico-node-d8l8p"": 0.14, ""kube-apiserver-node-0"": 0.24, ""kube-controller-manager-node-0"": 0.0, ""kube-proxy-qfhdr"": 0.26, ""kube-scheduler-node-0"": 0.03, ""metrics-server-574d47cd58-jhwcs"": 0.03, ""speaker-ghfqq"": 0.04}"
1788161079.3822978,node-1,55.85,"{""adservice-7b646d8995-d5fhn"": 0.01, ""cartservice-9d9bd79cd-rpdmc"": 1.53, ""checkoutservice-6c79cbb8c7-vkn66"": 1.14, ""currencyservice-7cfffdcb55-5fskx"": 0.21, ""currencyservice-7cfffdcb55-8ssbg"": 2.03, ""currencyservice-7cfffdcb55-bck5q"": 0.0, ""currencyservice-7cfffdcb55-kqk7r"": 0.0, ""currencyservice-7cfffdcb55-mp4rp"": 3.08, ""currencyservice-7cfffdcb55-mtl2n"": 3.09, ""frontend-5874cd9944-2rtqx"": 2.0, ""frontend-5874cd9944-8nj8m"": 2.91, ""frontend-5874cd9944-968rt"": 1.15, ""frontend-5874cd9944-fsrbm"": 1.76, ""frontend-5874cd9944-kxx8p"": 1.89, ""frontend-5874cd9944-n4frw"": 0.56, ""frontend-5874cd9944-nqmr2"": 1.84, ""frontend-5874cd9944-w4trf"": 2.76, ""frontend-5874cd9944-xssh8"": 2.89, ""frontend-5874cd9944-xxqmc"": 1.85, ""frontend-5874cd9944-ztsth"": 2.16, ""loadgenerator-5bf4dfbbd-lmlfl"": 0.01, ""paymentservice-5cc88cdc68-vd29m"": 0.26, ""productcatalogservice-7f87797d97-59fnr"": 0.72, ""productcatalogservice-7f87797d97-h6ntw"": 1.83, ""productcatalogservice-7f87797d97-x9648"": 2.24, ""productcatalogservice-7f87797d97-z4nsl"": 2.57, ""recommendationservice-db4864d66-bdj77"": 0.0, ""recommendationservice-db4864d66-bp2ck"": 0.0, ""recommendationservice-db4864d66-hpvsp"": 2.99, ""recommendationservice-db4864d66-l29fj"": 2.33, ""recommendationservice-db4864d66-x4rz9"": 3.03, ""recommendationservice-db4864d66-zq2bw"": 3.07, ""recommendationservice-db4864d66-zwdd5"": 0.37, ""redis-cart-7c6d54bdb5-gwpmn"": 0.31, ""shippingservice-7bdc6574f7-smzdc"": 1.26, ""calico-node-7n5r8"": 0.33, ""coredns-69db55dd76-cn9p6"": 0.58, ""dns-autoscaler-6d5984c657-7wxfj"": 0.0, ""kube-apiserver-node-1"": 0.46, ""kube-controller-manager-node-1"": 0.13, ""kube-proxy-8x6bm"": 0.34, ""kube-scheduler-node-1"": 0.02, ""kubernetes-metrics-scraper-55bc8b9b54-srm75"": 0.0, ""controller-666f99f6ff-cvrtq"": 0.0, ""speaker-hkqrz"": 0.05, ""cluster-metrics-collector-6dc9ddcdb5-7dssg"": 0.09}"
1788161079.3822978,node-2,63.98,"{""adservice-7b646d8995-2wqsq"": 0.17, ""adservice-7b646d8995-xtmz8"": 2.46, ""cartservice-9d9bd79cd-c7mrh"": 1.66, ""currencyservice-7cfffdcb55-bk59c"": 1.83, ""currencyservice-7cfffdcb55-fnztl"": 1.87, ""currencyservice-7cfffdcb55-fwmgw"": 3.04, ""currencyservice-7cfffdcb55-fxgmx"": 2.46, ""currencyservice-7cfffdcb55-hqx7h"": 2.4, ""currencyservice-7cfffdcb55-mhm7n"": 2.47, ""currencyservice-7cfffdcb55-zqqn2"": 0.2, ""emailservice-8cddfd4bc-t7zfg"": 0.67, ""frontend-5874cd9944-4jjxs"": 2.52, ""frontend-5874cd9944-bs62m"": 1.8, ""frontend-5874cd9944-clcz6"": 1.85, ""frontend-5874cd9944-dpkl2"": 1.81, ""frontend-5874cd9944-hz9h2"": 0.31, ""frontend-5874cd9944-k9z65"": 2.63, ""frontend-5874cd9944-kb7cx"": 1.79, ""frontend-5874cd9944-qfwm8"": 3.27, ""frontend-5874cd9944-ttd69"": 1.76, ""frontend-5874cd9944-tv7r7"": 2.12, ""frontend-5874cd9944-z6xmr"": 1.92, ""nfs-subdir-external-provisioner-5c8bf6748-p2j5q"": 0.0, ""productcatalogservice-7f87797d97-825m8"": 2.63, ""productcatalogservice-7f87797d97-mfc5v"": 0.37, ""productcatalogservice-7f87797d97-msn7f"": 2.48, ""productcatalogservice-7f87797d97-pp49k"": 2.41, ""productcatalogservice-7f87797d97-tkgfg"": 0.76, ""recommendationservice-db4864d66-7qz8w"": 2.25, ""recommendationservice-db4864d66-f8kgc"": 0.0, ""recommendationservice-db4864d66-jrz9v"": 0.24, ""recommendationservice-db4864d66-p6p26"": 2.68, ""recommendationservice-db4864d66-r4jv6"": 2.94, ""recommendationservice-db4864d66-rzq22"": 2.95, ""recommendationservice-db4864d66-vzfvw"": 2.52, ""calico-kube-controllers-5b566ffb7d-ll6fz"": 0.04, ""calico-node-sdb5b"": 0.33, ""kube-proxy-lqjsh"": 0.32, ""kubernetes-dashboard-798b84547b-bv4sl"": 0.0, ""nginx-proxy-node-2"": 0.0, ""speaker-grvm7"": 0.05}"
1788161080.4004264,node-0,0.74,"{""calico-node-d8l8p"": 0.14, ""kube-apiserver-node-0"": 0.24, ""kube-controller-manager-node-0"": 0.0, ""kube-proxy-qfhdr"": 0.26, ""kube-scheduler-node-0"": 0.03, ""metrics-server-574d47cd58-jhwcs"": 0.03, ""speaker-ghfqq"": 0.04}"
1788161080.4004264,node-1,55.85,"{""adservice-7b646d8995-d5fhn"": 0.01, ""cartservice-9d9bd79cd-rpdmc"": 1.53, ""checkoutservice-6c79cbb8c7-vkn66"": 1.14, ""currencyservice-7cfffdcb55-5fskx"": 0.21, ""currencyservice-7cfffdcb55-8ssbg"": 2.03, ""currencyservice-7cfffdcb55-bck5q"": 0.0, ""currencyservice-7cfffdcb55-kqk7r"": 0.0, ""currencyservice-7cfffdcb55-mp4rp"": 3.08, ""currencyservice-7cfffdcb55-mtl2n"": 3.09, ""frontend-5874cd9944-2rtqx"": 2.0, ""frontend-5874cd9944-8nj8m"": 2.91, ""frontend-5874cd9944-968rt"": 1.15, ""frontend-5874cd9944-fsrbm"": 1.76, ""frontend-5874cd9944-kxx8p"": 1.89, ""frontend-5874cd9944-n4frw"": 0.56, ""frontend-5874cd9944-nqmr2"": 1.84, ""frontend-5874cd9944-w4trf"": 2.76, ""frontend-5874cd9944-xssh8"": 2.89, ""frontend-5874cd9944-xxqmc"": 1.85, ""frontend-5874cd9944-ztsth"": 2.16, ""loadgenerator-5bf4dfbbd-lmlfl"": 0.01, ""paymentservice-5cc88cdc68-vd29m"": 0.26, ""productcatalogservice-7f87797d97-59fnr"": 0.72, ""productcatalogservice-7f87797d97-h6ntw"": 1.83, ""productcatalogservice-7f87797d97-x9648"": 2.24, ""productcatalogservice-7f87797d97-z4nsl"": 2.57, ""recommendationservice-db4864d66-bdj77"": 0.0, ""recommendationservice-db4864d66-bp2ck"": 0.0, ""recommendationservice-db4864d66-hpvsp"": 2.99, ""recommendationservice-db4864d66-l29fj"": 2.33, ""recommendationservice-db4864d66-x4rz9"": 3.03, ""recommendationservice-db4864d66-zq2bw"": 3.07, ""recommendationservice-db4864d66-zwdd5"": 0.37, ""redis-cart-7c6d54bdb5-gwpmn"": 0.31, ""shippingservice-7bdc6574f7-smzdc"": 1.26, ""calico-node-7n5r8"": 0.33, ""coredns-69db55dd76-cn9p6"": 0.58, ""dns-autoscaler-6d5984c657-7wxfj"": 0.0, ""kube-apiserver-node-1"": 0.46, ""kube-controller-manager-node-1"": 0.13, ""kube-proxy-8x6bm"": 0.34, ""kube-scheduler-node-1"": 0.02, ""kubernetes-metrics-scraper-55bc8b9b54-srm75"": 0.0, ""controller-666f99f6ff-cvrtq"": 0.0, ""speaker-hkqrz"": 0.05, ""cluster-metrics-collector-6dc9ddcdb5-7dssg"": 0.09}"
1788161080.4004264,node-2,63.98,"{""adservice-7b646d8995-2wqsq"": 0.17, ""adservice-7b646d8995-xtmz8"": 2.46, ""cartservice-9d9bd79cd-c7mrh"": 1.66, ""currencyservice-7cfffdcb55-bk59c"": 1.83, ""currencyservice-7cfffdcb55-fnztl"": 1.87, ""currencyservice-7cfffdcb55-fwmgw"": 3.04, ""currencyservice-7cfffdcb55-fxgmx"": 2.46, ""currencyservice-7cfffdcb55-hqx7h"": 2.4, ""currencyservice-7cfffdcb55-mhm7n"": 2.47, ""currencyservice-7cfffdcb55-zqqn2"": 0.2, ""emailservice-8cddfd4bc-t7zfg"": 0.67, ""frontend-5874cd9944-4jjxs"": 2.52, ""frontend-5874cd9944-bs62m"": 1.8, ""frontend-5874cd9944-clcz6"": 1.85, ""frontend-5874cd9944-dpkl2"": 1.81, ""frontend-5874cd9944-hz9h2"": 0.31, ""frontend-5874cd9944-k9z65"": 2.63, ""frontend-5874cd9944-kb7cx"": 1.79, ""frontend-5874cd9944-qfwm8"": 3.27, ""frontend-5874cd9944-ttd69"": 1.76, ""frontend-5874cd9944-tv7r7"": 2.12, ""frontend-5874cd9944-z6xmr"": 1.92, ""nfs-subdir-external-provisioner-5c8bf6748-p2j5q"": 0.0, ""productcatalogservice-7f87797d97-825m8"": 2.63, ""productcatalogservice-7f87797d97-mfc5v"": 0.37, ""productcatalogservice-7f87797d97-msn7f"": 2.48, ""productcatalogservice-7f87797d97-pp49k"": 2.41, ""productcatalogservice-7f87797d97-tkgfg"": 0.76, ""recommendationservice-db4864d66-7qz8w"": 2.25, ""recommendationservice-db4864d66-f8kgc"": 0.0, ""recommendationservice-db4864d66-jrz9v"": 0.24, ""recommendationservice-db4864d66-p6p26"": 2.68, ""recommendationservice-db4864d66-r4jv6"": 2.94, ""recommendationservice-db4864d66-rzq22"": 2.95, ""recommendationservice-db4864d66-vzfvw"": 2.52, ""calico-kube-controllers-5b566ffb7d-ll6fz"": 0.04, ""calico-node-sdb5b"": 0.33, ""kube-proxy-lqjsh"": 0.32, ""kubernetes-dashboard-798b84547b-bv4sl"": 0.0, ""nginx-proxy-node-2"": 0.0, ""speaker-grvm7"": 0.05}"
1788161081.4139223,node-0,0.74,"{""calico-node-d8l8p"": 0.14, ""kube-apiserver-node-0"": 0.24, ""kube-controller-manager-node-0"": 0.0, ""kube-proxy-qfhdr"": 0.26, ""kube-scheduler-node-0"": 0.03, ""metrics-server-574d47cd58-jhwcs"": 0.03, ""speaker-ghfqq"": 0.04}"
1788161081.4139223,node-1,55.85,"{""adservice-7b646d8995-d5fhn"": 0.01, ""cartservice-9d9bd79cd-rpdmc"": 1.53, ""checkoutservice-6c79cbb8c7-vkn66"": 1.14, ""currencyservice-7cfffdcb55-5fskx"": 0.21, ""currencyservice-7cfffdcb55-8ssbg"": 2.03, ""currencyservice-7cfffdcb55-bck5q"": 0.0, ""currencyservice-7cfffdcb55-kqk7r"": 0.0, ""currencyservice-7cfffdcb55-mp4rp"": 3.08, ""currencyservice-7cfffdcb55-mtl2n"": 3.09, ""frontend-5874cd9944-2rtqx"": 2.0, ""frontend-5874cd9944-8nj8m"": 2.91, ""frontend-5874cd9944-968rt"": 1.15, ""frontend-5874cd9944-fsrbm"": 1.76, ""frontend-5874cd9944-kxx8p"": 1.89, ""frontend-5874cd9944-n4frw"": 0.56, ""frontend-5874cd9944-nqmr2"": 1.84, ""frontend-5874cd9944-w4trf"": 2.76, ""frontend-5874cd9944-xssh8"": 2.89, ""frontend-5874cd9944-xxqmc"": 1.85, ""frontend-5874cd9944-ztsth"": 2.16, ""loadgenerator-5bf4dfbbd-lmlfl"": 0.01, ""paymentservice-5cc88cdc68-vd29m"": 0.26, ""productcatalogservice-7f87797d97-59fnr"": 0.72, ""productcatalogservice-7f87797d97-h6ntw"": 1.83, ""productcatalogservice-7f87797d97-x9648"": 2.24, ""productcatalogservice-7f87797d97-z4nsl"": 2.57, ""recommendationservice-db4864d66-bdj77"": 0.0, ""recommendationservice-db4864d66-bp2ck"": 0.0, ""recommendationservice-db4864d66-hpvsp"": 2.99, ""recommendationservice-db4864d66-l29fj"": 2.33, ""recommendationservice-db4864d66-x4rz9"": 3.03, ""recommendationservice-db4864d66-zq2bw"": 3.07, ""recommendationservice-db4864d66-zwdd5"": 0.37, ""redis-cart-7c6d54bdb5-gwpmn"": 0.31, ""shippingservice-7bdc6574f7-smzdc"": 1.26, ""calico-node-7n5r8"": 0.33, ""coredns-69db55dd76-cn9p6"": 0.58, ""dns-autoscaler-6d5984c657-7wxfj"": 0.0, ""kube-apiserver-node-1"": 0.46, ""kube-controller-manager-node-1"": 0.13, ""kube-proxy-8x6bm"": 0.34, ""kube-scheduler-node-1"": 0.02, ""kubernetes-metrics-scraper-55bc8b9b54-srm75"": 0.0, ""controller-666f99f6ff-cvrtq"": 0.0, ""speaker-hkqrz"": 0.05, ""cluster-metrics-collector-6dc9ddcdb5-7dssg"": 0.09}"
