timestamp,node,cpu_pct,mem_used_mb,mem_total_mb,mem_pct,load1,load5,load15
1780364500.5189147,node-2,10.83,10376.9,257821.7,4.0,14.198,6.866,4.513
1780364501.2872355,node-1,9.95,9733.1,257821.7,3.8,7.163,8.418,9.482
1780364501.4787142,node-0,1.18,9840.4,257821.7,3.8,0.566,4.316,5.426
1780364501.5221925,node-2,11.03,10375.1,257821.7,4.0,14.198,6.866,4.513
1780364502.2904708,node-1,11.9,9725.7,257821.7,3.8,7.163,8.418,9.482
1780364502.481949,node-0,1.81,9840.0,257821.7,3.8,0.566,4.316,5.426
1780364502.525528,node-2,10.6,10371.6,257821.7,4.0,14.198,6.866,4.513
1780364503.293683,node-1,11.8,9724.2,257821.7,3.8,6.909,8.345,9.452
1780364503.4851182,node-0,0.5,9839.7,257821.7,3.8,0.521,4.244,5.397
1780364503.529893,node-2,12.01,10359.3,257821.7,4.0,13.301,6.801,4.505
1780364504.2959645,node-1,8.85,9723.4,257821.7,3.8,6.909,8.345,9.452
1780364504.4881816,node-0,1.35,9841.5,257821.7,3.8,0.521,4.244,5.397
1780364504.5331721,node-2,11.11,10357.4,257821.7,4.0,13.301,6.801,4.505
1780364505.299209,node-1,12.54,9721.9,257821.7,3.8,6.909,8.345,9.452
1780364505.491396,node-0,1.78,9845.3,257821.7,3.8,0.521,4.244,5.397
1780364505.5364728,node-2,11.36,10357.0,257821.7,4.0,13.301,6.801,4.505
1780364506.302483,node-1,11.41,9723.8,257821.7,3.8,6.909,8.345,9.452
1780364506.4946094,node-0,0.46,9844.2,257821.7,3.8,0.521,4.244,5.397
1780364506.5397677,node-2,10.31,10349.6,257821.7,4.0,13.301,6.801,4.505
1780364507.3047733,node-1,10.54,9715.1,257821.7,3.8,6.909,8.345,9.452
1780364507.4977455,node-0,0.68,9853.5,257821.7,3.8,0.521,4.244,5.397
1780364507.543104,node-2,11.16,10346.5,257821.7,4.0,13.301,6.801,4.505
1780364508.3077438,node-1,10.53,9719.9,257821.7,3.8,6.917,8.322,9.439
1780364508.5000465,node-0,1.12,9843.8,257821.7,3.8,0.479,4.173,5.368
1780364508.5463736,node-2,10.72,10333.3,257821.7,4.0,13.037,6.854,4.535
1780364509.3102133,node-1,11.2,9716.2,257821.7,3.8,6.917,8.322,9.439
1780364509.503228,node-0,1.74,9838.1,257821.7,3.8,0.479,4.173,5.368
1780364509.5500085,node-2,10.69,10330.5,257821.7,4.0,13.037,6.854,4.535
1780364510.3116443,node-1,10.22,9714.4,257821.7,3.8,6.917,8.322,9.439
1780364510.5059075,node-0,0.62,9840.2,257821.7,3.8,0.479,4.173,5.368
1780364510.5523424,node-2,10.23,10326.7,257821.7,4.0,13.037,6.854,4.535
1780364511.3148508,node-1,10.31,9713.9,257821.7,3.8,6.917,8.322,9.439
1780364511.5091703,node-0,0.79,9839.2,257821.7,3.8,0.479,4.173,5.368
1780364511.5546799,node-2,10.86,10326.7,257821.7,4.0,13.037,6.854,4.535
1780364512.318077,node-1,11.71,9713.1,257821.7,3.8,6.917,8.322,9.439
1780364512.5124617,node-0,1.68,9840.4,257821.7,3.8,0.479,4.173,5.368
1780364512.5569904,node-2,10.85,10322.7,257821.7,4.0,13.037,6.854,4.535
1780364513.3211253,node-1,11.48,9713.5,257821.7,3.8,6.763,8.267,9.415
1780364513.5156734,node-0,0.78,9840.3,257821.7,3.8,0.44,4.104,5.338
1780364513.5593479,node-2,12.21,10317.9,257821.7,4.0,12.312,6.807,4.532
1780364514.3234055,node-1,10.65,9710.2,257821.7,3.8,6.763,8.267,9.415
1780364514.5187232,node-0,1.21,9841.3,257821.7,3.8,0.44,4.104,5.338
1780364514.5626209,node-2,10.53,10317.0,257821.7,4.0,12.312,6.807,4.532
1780364515.32614,node-1,9.67,9709.9,257821.7,3.8,6.763,8.267,9.415
1780364515.5219052,node-0,0.54,9847.7,257821.7,3.8,0.44,4.104,5.338
1780364515.5649717,node-2,11.38,10313.6,257821.7,4.0,12.312,6.807,4.532
1780364516.3293374,node-1,12.13,9711.1,257821.7,3.8,6.763,8.267,9.415
1780364516.5249977,node-0,0.68,9848.5,257821.7,3.8,0.44,4.104,5.338
1780364516.5682573,node-2,9.79,10313.0,257821.7,4.0,12.312,6.807,4.532
1780364517.332385,node-1,10.49,9713.8,257821.7,3.8,6.763,8.267,9.415
1780364517.528292,node-0,1.07,9862.1,257821.7,3.8,0.44,4.104,5.338
1780364517.571574,node-2,10.18,10310.1,257821.7,4.0,12.312,6.807,4.532
1780364518.335627,node-1,11.64,9719.5,257821.7,3.8,6.862,8.262,9.407
1780364518.531599,node-0,0.96,9842.6,257821.7,3.8,0.404,4.036,5.31
1780364518.5738957,node-2,11.99,10301.5,257821.7,4.0,11.887,6.81,4.545
1780364519.3388393,node-1,10.77,9717.5,257821.7,3.8,6.862,8.262,9.407
1780364519.533924,node-0,2.0,9847.0,257821.7,3.8,0.404,4.036,5.31
1780364519.5762467,node-2,9.56,10299.7,257821.7,4.0,11.887,6.81,4.545
1780364520.3411238,node-1,11.63,9716.2,257821.7,3.8,6.862,8.262,9.407
1780364520.53724,node-0,2.36,9847.0,257821.7,3.8,0.404,4.036,5.31
1780364520.5795069,node-2,12.41,10299.6,257821.7,4.0,11.887,6.81,4.545
1780364521.3434153,node-1,10.75,9714.5,257821.7,3.8,6.862,8.262,9.407
1780364521.5404947,node-0,0.91,9846.5,257821.7,3.8,0.404,4.036,5.31
1780364521.581815,node-2,11.15,10297.3,257821.7,4.0,11.887,6.81,4.545
1780364522.3467681,node-1,12.03,9721.8,257821.7,3.8,6.862,8.262,9.407
1780364522.5436566,node-0,1.89,9845.8,257821.7,3.8,0.404,4.036,5.31
1780364522.5841568,node-2,10.96,10304.2,257821.7,4.0,11.887,6.81,4.545
1780364523.3500342,node-1,9.83,9719.8,257821.7,3.8,6.712,8.208,9.383
1780364523.546902,node-0,0.66,9846.3,257821.7,3.8,0.372,3.968,5.281
1780364523.5863516,node-2,11.74,10288.3,257821.7,4.0,11.335,6.78,4.548
1780364524.3535671,node-1,11.68,9717.4,257821.7,3.8,6.712,8.208,9.383
1780364524.5497086,node-0,0.93,9846.0,257821.7,3.8,0.372,3.968,5.281
1780364524.5891464,node-2,10.76,10285.6,257821.7,4.0,11.335,6.78,4.548
1780364525.3562007,node-1,10.87,9715.0,257821.7,3.8,6.712,8.208,9.383
1780364525.5529265,node-0,0.39,9845.7,257821.7,3.8,0.372,3.968,5.281
1780364525.5922844,node-2,10.82,10282.4,257821.7,4.0,11.335,6.78,4.548
1780364526.3595123,node-1,10.06,9719.2,257821.7,3.8,6.712,8.208,9.383
1780364526.5561535,node-0,0.64,9844.8,257821.7,3.8,0.372,3.968,5.281
1780364526.595372,node-2,10.63,10280.6,257821.7,4.0,11.335,6.78,4.548
1780364527.362814,node-1,10.68,9710.7,257821.7,3.8,6.712,8.208,9.383
1780364527.5593433,node-0,1.3,9861.9,257821.7,3.8,0.372,3.968,5.281
1780364527.5979502,node-2,10.57,10280.3,257821.7,4.0,11.335,6.78,4.548
1780364528.3662038,node-1,12.21,9712.8,257821.7,3.8,6.896,8.221,9.381
1780364528.5625882,node-0,0.89,9842.4,257821.7,3.8,0.422,3.919,5.257
1780364528.6011326,node-2,10.99,10272.2,257821.7,4.0,10.667,6.717,4.54
1780364529.3693385,node-1,9.61,9710.8,257821.7,3.8,6.896,8.221,9.381
1780364529.5657883,node-0,1.87,9841.1,257821.7,3.8,0.422,3.919,5.257
1780364529.603446,node-2,10.4,10271.7,257821.7,4.0,10.667,6.717,4.54
1780364530.372379,node-1,11.53,9709.6,257821.7,3.8,6.896,8.221,9.381
1780364530.5690455,node-0,0.8,9842.9,257821.7,3.8,0.422,3.919,5.257
1780364530.6057243,node-2,10.93,10268.7,257821.7,4.0,10.667,6.717,4.54
1780364531.3755236,node-1,10.31,9707.5,257821.7,3.8,6.896,8.221,9.381
1780364531.5722911,node-0,0.59,9843.0,257821.7,3.8,0.422,3.919,5.257
1780364531.6080399,node-2,10.66,10265.5,257821.7,4.0,10.667,6.717,4.54
1780364532.3785162,node-1,12.11,9709.9,257821.7,3.8,6.896,8.221,9.381
1780364532.5755405,node-0,2.11,9844.3,257821.7,3.8,0.422,3.919,5.257
1780364532.611062,node-2,11.08,10272.7,257821.7,4.0,10.667,6.717,4.54
1780364533.3808804,node-1,10.49,9708.2,257821.7,3.8,7.225,8.268,9.39
1780364533.5787358,node-0,0.61,9843.8,257821.7,3.8,0.469,3.87,5.234
1780364533.6133611,node-2,10.46,10263.1,257821.7,4.0,10.213,6.688,4.542
1780364534.3836186,node-1,10.1,9704.3,257821.7,3.8,7.225,8.268,9.39
1780364534.5818326,node-0,0.48,9842.4,257821.7,3.8,0.469,3.87,5.234
1780364534.6165314,node-2,12.58,10262.3,257821.7,4.0,10.213,6.688,4.542
1780364535.385935,node-1,12.46,9706.4,257821.7,3.8,7.225,8.268,9.39
1780364535.58504,node-0,1.94,9842.7,257821.7,3.8,0.469,3.87,5.234
1780364535.6188955,node-2,12.35,10262.0,257821.7,4.0,10.213,6.688,4.542
1780364536.3890483,node-1,10.57,9706.8,257821.7,3.8,7.225,8.268,9.39
1780364536.5882983,node-0,0.77,9842.4,257821.7,3.8,0.469,3.87,5.234
1780364536.622135,node-2,10.64,10260.4,257821.7,4.0,10.213,6.688,4.542
1780364537.391368,node-1,10.3,9712.9,257821.7,3.8,7.225,8.268,9.39
1780364537.5915096,node-0,1.09,9855.2,257821.7,3.8,0.469,3.87,5.234
1780364537.6244452,node-2,10.88,10259.4,257821.7,4.0,10.213,6.688,4.542
1780364538.3936899,node-1,12.08,9715.9,257821.7,3.8,7.288,8.263,9.382
1780364538.5947328,node-0,0.71,9842.4,257821.7,3.8,0.512,3.822,5.211
1780364538.6269698,node-2,10.09,10249.9,257821.7,4.0,9.476,6.593,4.523
1780364539.3960435,node-1,10.03,9713.2,257821.7,3.8,7.288,8.263,9.382
1780364539.5985644,node-0,1.47,9842.6,257821.7,3.8,0.512,3.822,5.211
1780364539.6293347,node-2,10.78,10247.9,257821.7,4.0,9.476,6.593,4.523
1780364540.3992827,node-1,10.69,9710.7,257821.7,3.8,7.288,8.263,9.382
1780364540.6018062,node-0,0.64,9845.7,257821.7,3.8,0.512,3.822,5.211
1780364540.6326556,node-2,10.83,10245.4,257821.7,4.0,9.476,6.593,4.523
1780364541.4031966,node-1,14.69,9764.3,257821.7,3.8,7.288,8.263,9.382
1780364541.6050107,node-0,0.52,9845.8,257821.7,3.8,0.512,3.822,5.211
1780364541.6359298,node-2,10.92,10245.8,257821.7,4.0,9.476,6.593,4.523
1780364542.4061947,node-1,12.6,9705.6,257821.7,3.8,7.288,8.263,9.382
1780364542.6081529,node-0,1.94,9845.3,257821.7,3.8,0.512,3.822,5.211
1780364542.6383815,node-2,11.18,10255.6,257821.7,4.0,9.476,6.593,4.523
1780364543.4087818,node-1,8.2,9704.2,257821.7,3.8,6.704,8.125,9.331
1780364543.6113417,node-0,0.5,9844.5,257821.7,3.8,0.471,3.759,5.183
1780364543.6416655,node-2,10.47,10244.0,257821.7,4.0,9.357,6.617,4.542
1780364544.4119098,node-1,9.86,9704.9,257821.7,3.8,6.704,8.125,9.331
1780364544.6144743,node-0,0.84,9844.2,257821.7,3.8,0.471,3.759,5.183
1780364544.6447182,node-2,11.85,10242.8,257821.7,4.0,9.357,6.617,4.542
1780364545.4151304,node-1,10.83,9703.2,257821.7,3.8,6.704,8.125,9.331
1780364545.617614,node-0,0.61,9839.9,257821.7,3.8,0.471,3.759,5.183
1780364545.6480021,node-2,10.39,10235.2,257821.7,4.0,9.357,6.617,4.542
1780364546.418468,node-1,10.73,9702.7,257821.7,3.8,6.704,8.125,9.331
1780364546.6207383,node-0,1.01,9840.0,257821.7,3.8,0.471,3.759,5.183
1780364546.6509829,node-2,11.81,10232.2,257821.7,4.0,9.357,6.617,4.542
1780364547.4217067,node-1,11.28,9696.3,257821.7,3.8,6.704,8.125,9.331
1780364547.623823,node-0,0.97,9848.1,257821.7,3.8,0.471,3.759,5.183
1780364547.6542146,node-2,9.6,10232.9,257821.7,4.0,9.357,6.617,4.542
1780364548.4247603,node-1,10.38,9693.3,257821.7,3.8,6.968,8.157,9.335
1780364548.6270778,node-0,1.2,9847.4,257821.7,3.8,0.433,3.696,5.155
1780364548.6574643,node-2,11.15,10225.4,257821.7,4.0,9.409,6.673,4.572
1780364549.4271984,node-1,10.87,9693.0,257821.7,3.8,6.968,8.157,9.335
1780364549.6301975,node-0,1.83,9844.8,257821.7,3.8,0.433,3.696,5.155
1780364549.6605089,node-2,15.78,10310.2,257821.7,4.0,9.409,6.673,4.572
1780364550.4303558,node-1,12.39,9692.0,257821.7,3.8,6.968,8.157,9.335
1780364550.63265,node-0,2.51,9851.1,257821.7,3.8,0.433,3.696,5.155
1780364550.6628156,node-2,12.0,10242.4,257821.7,4.0,9.409,6.673,4.572
1780364551.4331486,node-1,9.88,9688.7,257821.7,3.8,6.968,8.157,9.335
1780364551.6358767,node-0,0.7,9850.4,257821.7,3.8,0.433,3.696,5.155
1780364551.6660976,node-2,10.71,10237.0,257821.7,4.0,9.409,6.673,4.572
1780364552.436408,node-1,11.6,9684.5,257821.7,3.8,6.968,8.157,9.335
1780364552.6388197,node-0,1.41,9850.4,257821.7,3.8,0.433,3.696,5.155
1780364552.6693945,node-2,11.04,10252.7,257821.7,4.0,9.409,6.673,4.572
1780364553.4391851,node-1,11.02,9685.0,257821.7,3.8,6.971,8.137,9.322
1780364553.6420596,node-0,0.48,9850.3,257821.7,3.8,0.398,3.635,5.127
1780364553.672655,node-2,10.55,10230.1,257821.7,4.0,9.216,6.679,4.585
1780364554.4419334,node-1,10.03,9683.9,257821.7,3.8,6.971,8.137,9.322
1780364554.6450653,node-0,1.07,9849.4,257821.7,3.8,0.398,3.635,5.127
1780364554.6783721,node-2,14.53,10387.6,257821.7,4.0,9.216,6.679,4.585
1780364555.445234,node-1,13.34,9695.9,257821.7,3.8,6.971,8.137,9.322
1780364555.6483164,node-0,0.73,9848.1,257821.7,3.8,0.398,3.635,5.127
1780364555.6814952,node-2,26.26,10344.4,257821.7,4.0,9.216,6.679,4.585
1780364556.4483984,node-1,10.93,9693.5,257821.7,3.8,6.971,8.137,9.322
1780364556.6516132,node-0,0.59,9851.6,257821.7,3.8,0.398,3.635,5.127
1780364556.6837823,node-2,17.04,10349.7,257821.7,4.0,9.216,6.679,4.585
1780364557.45075,node-1,10.58,9691.0,257821.7,3.8,6.971,8.137,9.322
1780364557.6548839,node-0,0.91,9854.7,257821.7,3.8,0.398,3.635,5.127
1780364557.6867418,node-2,19.61,10348.0,257821.7,4.0,9.216,6.679,4.585
1780364558.4540596,node-1,10.92,9689.3,257821.7,3.8,7.293,8.185,9.332
1780364558.6580997,node-0,0.82,9854.4,257821.7,3.8,0.366,3.574,5.099
1780364558.6890285,node-2,20.59,10345.3,257821.7,4.0,9.519,6.784,4.631
1780364559.456372,node-1,11.87,9686.6,257821.7,3.8,7.293,8.185,9.332
1780364559.661264,node-0,1.55,9851.3,257821.7,3.8,0.366,3.574,5.099
1780364559.6913762,node-2,21.38,10343.9,257821.7,4.0,9.519,6.784,4.631
1780364560.458685,node-1,9.66,9684.6,257821.7,3.8,7.293,8.185,9.332
1780364560.664578,node-0,0.84,9853.4,257821.7,3.8,0.366,3.574,5.099
1780364560.6936498,node-2,20.71,10343.2,257821.7,4.0,9.519,6.784,4.631
1780364561.461023,node-1,10.47,9685.0,257821.7,3.8,7.293,8.185,9.332
1780364561.6678233,node-0,0.68,9853.6,257821.7,3.8,0.366,3.574,5.099
1780364561.6966863,node-2,19.44,10342.1,257821.7,4.0,9.519,6.784,4.631
1780364562.4643037,node-1,12.85,9685.9,257821.7,3.8,7.293,8.185,9.332
1780364562.6711702,node-0,2.0,9854.4,257821.7,3.8,0.366,3.574,5.099
1780364562.698328,node-2,21.05,10347.7,257821.7,4.0,9.519,6.784,4.631
1780364563.4675782,node-1,10.75,9683.8,257821.7,3.8,7.27,8.165,9.319
1780364563.6744905,node-0,0.5,9853.7,257821.7,3.8,0.336,3.515,5.071
1780364563.7006497,node-2,21.14,10346.6,257821.7,4.0,10.198,6.971,4.703
1780364564.4699092,node-1,10.8,9680.6,257821.7,3.8,7.27,8.165,9.319
1780364564.6775608,node-0,1.1,9855.7,257821.7,3.8,0.336,3.515,5.071
1780364564.703966,node-2,22.91,10349.3,257821.7,4.0,10.198,6.971,4.703
1780364565.4730093,node-1,11.91,9682.7,257821.7,3.8,7.27,8.165,9.319
1780364565.6808274,node-0,2.23,9856.1,257821.7,3.8,0.336,3.515,5.071
1780364565.7083466,node-2,20.75,10352.4,257821.7,4.0,10.198,6.971,4.703
1780364566.4762259,node-1,9.86,9681.5,257821.7,3.8,7.27,8.165,9.319
1780364566.684065,node-0,0.71,9855.4,257821.7,3.8,0.336,3.515,5.071
1780364566.7121592,node-2,20.21,10352.9,257821.7,4.0,10.198,6.971,4.703
1780364567.479226,node-1,11.64,9675.9,257821.7,3.8,7.27,8.165,9.319
1780364567.6872704,node-0,1.48,9859.4,257821.7,3.8,0.336,3.515,5.071
1780364567.7154837,node-2,21.69,10351.3,257821.7,4.0,10.198,6.971,4.703
1780364568.4824793,node-1,10.55,9684.4,257821.7,3.8,7.167,8.129,9.301
1780364568.6900604,node-0,0.46,9859.5,257821.7,3.8,0.55,3.506,5.06
1780364568.719087,node-2,20.1,10351.8,257821.7,4.0,10.263,7.038,4.737
1780364569.4854712,node-1,11.33,9684.0,257821.7,3.8,7.167,8.129,9.301
1780364569.6938329,node-0,1.07,9864.4,257821.7,3.8,0.55,3.506,5.06
1780364569.7215357,node-2,19.57,10350.5,257821.7,4.0,10.263,7.038,4.737
1780364570.4887953,node-1,11.08,9681.3,257821.7,3.8,7.167,8.129,9.301
1780364570.6970506,node-0,1.28,9870.5,257821.7,3.8,0.55,3.506,5.06
1780364570.7248247,node-2,21.53,10348.4,257821.7,4.0,10.263,7.038,4.737
1780364571.4911807,node-1,9.74,9680.1,257821.7,3.8,7.167,8.129,9.301
1780364571.6996288,node-0,0.89,9867.1,257821.7,3.8,0.55,3.506,5.06
1780364571.7275956,node-2,20.95,10350.7,257821.7,4.0,10.263,7.038,4.737
1780364572.4944682,node-1,12.18,9678.8,257821.7,3.8,7.167,8.129,9.301
1780364572.702848,node-0,1.6,9865.8,257821.7,3.8,0.55,3.506,5.06
1780364572.729904,node-2,20.74,10365.2,257821.7,4.0,10.263,7.038,4.737
1780364573.4968438,node-1,10.68,9683.2,257821.7,3.8,7.475,8.177,9.31
1780364573.7060418,node-0,0.55,9865.7,257821.7,3.8,0.505,3.447,5.033
1780364573.7330759,node-2,21.15,10345.8,257821.7,4.0,10.722,7.187,4.798
1780364574.4996724,node-1,10.3,9679.4,257821.7,3.8,7.475,8.177,9.31
1780364574.7091901,node-0,0.89,9865.6,257821.7,3.8,0.505,3.447,5.033
1780364574.736129,node-2,20.64,10345.4,257821.7,4.0,10.722,7.187,4.798
1780364575.5030067,node-1,10.57,9677.6,257821.7,3.8,7.475,8.177,9.31
1780364575.712329,node-0,0.34,9864.6,257821.7,3.8,0.505,3.447,5.033
1780364575.7383265,node-2,21.86,10344.2,257821.7,4.0,10.722,7.187,4.798
1780364576.5063422,node-1,10.59,9677.4,257821.7,3.8,7.475,8.177,9.31
1780364576.715391,node-0,1.21,9861.8,257821.7,3.8,0.505,3.447,5.033
1780364576.7406368,node-2,19.54,10347.6,257821.7,4.0,10.722,7.187,4.798
1780364577.509287,node-1,10.66,9678.0,257821.7,3.8,7.475,8.177,9.31
1780364577.7180521,node-0,0.89,9860.6,257821.7,3.8,0.505,3.447,5.033
1780364577.7439165,node-2,21.03,10348.0,257821.7,4.0,10.722,7.187,4.798
1780364578.5126326,node-1,10.42,9682.9,257821.7,3.8,7.116,8.09,9.276
1780364578.7210836,node-0,1.11,9858.5,257821.7,3.8,0.866,3.473,5.032
1780364578.7463343,node-2,20.61,10352.5,257821.7,4.0,11.225,7.35,4.864
1780364579.5158873,node-1,13.9,9691.5,257821.7,3.8,7.116,8.09,9.276
1780364579.7242274,node-0,2.26,9857.3,257821.7,3.8,0.866,3.473,5.032
1780364579.7486646,node-2,22.01,10351.8,257821.7,4.0,11.225,7.35,4.864
1780364580.5182462,node-1,10.4,9691.0,257821.7,3.8,7.116,8.09,9.276
1780364580.7274992,node-0,2.28,9858.2,257821.7,3.8,0.866,3.473,5.032
1780364580.7517207,node-2,19.9,10352.0,257821.7,4.0,11.225,7.35,4.864
1780364581.521298,node-1,11.57,9689.7,257821.7,3.8,7.116,8.09,9.276
1780364581.7306902,node-0,0.45,9862.9,257821.7,3.8,0.866,3.473,5.032
1780364581.755008,node-2,20.73,10347.8,257821.7,4.0,11.225,7.35,4.864
1780364582.5236428,node-1,10.74,9687.9,257821.7,3.8,7.116,8.09,9.276
1780364582.7337778,node-0,1.78,9863.0,257821.7,3.8,0.866,3.473,5.032
1780364582.75788,node-2,21.63,10368.8,257821.7,4.0,11.225,7.35,4.864
1780364583.5269353,node-1,11.0,9689.1,257821.7,3.8,7.026,8.055,9.258
1780364583.736998,node-0,1.01,9863.4,257821.7,3.8,0.796,3.415,5.005
1780364583.7602096,node-2,19.94,10348.1,257821.7,4.0,11.207,7.411,4.897
1780364584.5300777,node-1,10.67,9687.9,257821.7,3.8,7.026,8.055,9.258
1780364584.7405837,node-0,0.53,9863.7,257821.7,3.8,0.796,3.415,5.005
1780364584.763558,node-2,22.89,10349.8,257821.7,4.0,11.207,7.411,4.897
1780364585.5333476,node-1,9.95,9686.4,257821.7,3.8,7.026,8.055,9.258
1780364585.7438037,node-0,0.53,9862.3,257821.7,3.8,0.796,3.415,5.005
1780364585.7663388,node-2,21.26,10349.6,257821.7,4.0,11.207,7.411,4.897
1780364586.5366313,node-1,10.5,9685.2,257821.7,3.8,7.026,8.055,9.258
1780364586.7470524,node-0,0.62,9864.8,257821.7,3.8,0.796,3.415,5.005
1780364586.7686193,node-2,19.4,10346.5,257821.7,4.0,11.207,7.411,4.897
1780364587.5398667,node-1,11.61,9690.7,257821.7,3.8,7.026,8.055,9.258
1780364587.7500956,node-0,1.05,9865.7,257821.7,3.8,0.796,3.415,5.005
1780364587.7717712,node-2,22.13,10345.0,257821.7,4.0,11.207,7.411,4.897
1780364588.5431104,node-1,10.04,9689.3,257821.7,3.8,7.024,8.038,9.246
1780364588.7533574,node-0,0.88,9865.9,257821.7,3.8,0.732,3.358,4.978
1780364588.7748826,node-2,19.39,10346.4,257821.7,4.0,11.431,7.521,4.946
1780364589.5453827,node-1,12.04,9688.5,257821.7,3.8,7.024,8.038,9.246
1780364589.756682,node-0,0.57,9865.5,257821.7,3.8,0.732,3.358,4.978
1780364589.7781346,node-2,21.04,10345.0,257821.7,4.0,11.431,7.521,4.946
1780364590.5484312,node-1,10.55,9687.1,257821.7,3.8,7.024,8.038,9.246
1780364590.7597857,node-0,1.66,9865.6,257821.7,3.8,0.732,3.358,4.978
1780364590.7811372,node-2,20.14,10342.7,257821.7,4.0,11.431,7.521,4.946
1780364591.5516512,node-1,9.76,9686.1,257821.7,3.8,7.024,8.038,9.246
1780364591.7630365,node-0,0.54,9866.3,257821.7,3.8,0.732,3.358,4.978
1780364591.7844667,node-2,20.28,10344.9,257821.7,4.0,11.431,7.521,4.946
1780364592.5545137,node-1,12.78,9691.6,257821.7,3.8,7.024,8.038,9.246
1780364592.7663038,node-0,1.87,9867.7,257821.7,3.8,0.732,3.358,4.978
1780364592.7877223,node-2,22.81,10346.4,257821.7,4.0,11.431,7.521,4.946
1780364593.5573149,node-1,11.06,9692.7,257821.7,3.8,6.862,7.987,9.223
1780364593.7694957,node-0,0.62,9867.9,257821.7,3.8,0.673,3.302,4.951
1780364593.7910173,node-2,19.01,10348.2,257821.7,4.0,11.557,7.612,4.99
1780364594.5606122,node-1,9.97,9688.4,257821.7,3.8,6.862,7.987,9.223
1780364594.7725885,node-0,2.23,9868.1,257821.7,3.8,0.673,3.302,4.951
1780364594.7942352,node-2,23.38,10351.5,257821.7,4.0,11.557,7.612,4.99
1780364595.5636702,node-1,11.92,9688.4,257821.7,3.8,6.862,7.987,9.223
1780364595.775907,node-0,0.53,9867.8,257821.7,3.8,0.673,3.302,4.951
1780364595.7967386,node-2,20.67,10351.3,257821.7,4.0,11.557,7.612,4.99
1780364596.566936,node-1,10.9,9686.5,257821.7,3.8,6.862,7.987,9.223
1780364596.7791984,node-0,0.68,9870.4,257821.7,3.8,0.673,3.302,4.951
1780364596.7998822,node-2,20.58,10352.2,257821.7,4.0,11.557,7.612,4.99
1780364597.5701108,node-1,10.59,9684.7,257821.7,3.8,6.862,7.987,9.223
1780364597.7824507,node-0,0.7,9871.7,257821.7,3.8,0.673,3.302,4.951
1780364597.8031523,node-2,20.45,10349.9,257821.7,4.0,11.557,7.612,4.99
1780364598.5733218,node-1,10.72,9682.3,257821.7,3.8,6.953,7.987,9.216
1780364598.7857273,node-0,0.91,9870.9,257821.7,3.8,0.7,3.263,4.929
1780364598.8063788,node-2,20.91,10352.4,257821.7,4.0,11.112,7.585,4.996
1780364599.5766785,node-1,11.39,9681.9,257821.7,3.8,6.953,7.987,9.216
1780364599.7891805,node-0,1.0,9864.0,257821.7,3.8,0.7,3.263,4.929
1780364599.8103652,node-2,20.33,10351.0,257821.7,4.0,11.112,7.585,4.996
1780364600.5801528,node-1,11.42,9679.5,257821.7,3.8,6.953,7.987,9.216
1780364600.7924805,node-0,1.83,9864.7,257821.7,3.8,0.7,3.263,4.929
1780364600.8136082,node-2,20.98,10348.9,257821.7,4.0,11.112,7.585,4.996
1780364601.5825152,node-1,9.83,9678.5,257821.7,3.8,6.953,7.987,9.216
1780364601.795774,node-0,0.8,9868.1,257821.7,3.8,0.7,3.263,4.929
1780364601.8158972,node-2,20.69,10345.7,257821.7,4.0,11.112,7.585,4.996
1780364602.5858567,node-1,11.62,9676.3,257821.7,3.8,6.953,7.987,9.216
1780364602.798108,node-0,2.05,9867.6,257821.7,3.8,0.7,3.263,4.929
1780364602.8181727,node-2,20.72,10346.3,257821.7,4.0,10.782,7.575,5.007
1780364603.589211,node-1,10.96,9678.3,257821.7,3.8,6.796,7.938,9.193
1780364603.8013349,node-0,0.57,9867.8,257821.7,3.8,0.804,3.242,4.913
1780364603.8212893,node-2,20.8,10347.4,257821.7,4.0,10.782,7.575,5.007
1780364604.5918152,node-1,10.23,9679.4,257821.7,3.8,6.796,7.938,9.193
1780364604.8045003,node-0,0.89,9867.2,257821.7,3.8,0.804,3.242,4.913
1780364604.823571,node-2,21.71,10349.4,257821.7,4.0,10.782,7.575,5.007
1780364605.5947714,node-1,10.06,9675.5,257821.7,3.8,6.796,7.938,9.193
1780364605.8076148,node-0,0.61,9866.7,257821.7,3.8,0.804,3.242,4.913
1780364605.826788,node-2,20.27,10350.1,257821.7,4.0,10.782,7.575,5.007
1780364606.5979185,node-1,11.61,9674.5,257821.7,3.8,6.796,7.938,9.193
1780364606.810678,node-0,0.84,9868.8,257821.7,3.8,0.804,3.242,4.913
1780364606.8291125,node-2,21.32,10349.7,257821.7,4.0,10.782,7.575,5.007
1780364607.6002996,node-1,10.27,9674.5,257821.7,3.8,6.796,7.938,9.193
1780364607.8139489,node-0,1.25,9871.9,257821.7,3.8,0.804,3.242,4.913
1780364607.832261,node-2,20.85,10348.0,257821.7,4.0,11.2,7.715,5.066
1780364608.603577,node-1,10.56,9680.9,257821.7,3.8,6.813,7.922,9.181
1780364608.8172212,node-0,0.5,9871.8,257821.7,3.8,0.82,3.205,4.892
1780364608.8355184,node-2,20.65,10347.8,257821.7,4.0,11.2,7.715,5.066
1780364609.6059313,node-1,11.19,9677.4,257821.7,3.8,6.813,7.922,9.181
