timestamp,node,cpu_pct,mem_used_mb,mem_total_mb,mem_pct,load1,load5,load15
1780304877.7274635,node-2,31.71,11720.0,257840.9,4.5,13.042,14.316,8.796
1780304878.4851894,node-1,39.82,10861.9,257840.9,4.2,14.83,11.911,8.942
1780304878.7173028,node-0,0.42,3606.7,257840.9,1.4,0.457,0.561,0.626
1780304878.7310648,node-2,30.96,11716.5,257840.9,4.5,13.042,14.316,8.796
1780304879.4876149,node-1,43.59,10864.6,257840.9,4.2,14.83,11.911,8.942
1780304879.7197475,node-0,0.7,3610.6,257840.9,1.4,0.457,0.561,0.626
1780304879.7335267,node-2,32.27,11718.4,257840.9,4.5,13.042,14.316,8.796
1780304880.4912114,node-1,41.84,10868.3,257840.9,4.2,15.804,12.162,9.04
1780304880.7221816,node-0,0.57,3607.9,257840.9,1.4,0.501,0.568,0.628
1780304880.735523,node-2,32.91,11716.9,257840.9,4.5,12.559,14.195,8.787
1780304881.4936714,node-1,42.58,10875.4,257840.9,4.2,15.804,12.162,9.04
1780304881.7246034,node-0,0.95,3612.6,257840.9,1.4,0.501,0.568,0.628
1780304881.737923,node-2,30.21,11715.9,257840.9,4.5,12.559,14.195,8.787
1780304882.49598,node-1,39.12,10874.6,257840.9,4.2,15.804,12.162,9.04
1780304882.726983,node-0,0.3,3611.7,257840.9,1.4,0.501,0.568,0.628
1780304882.7394762,node-2,29.4,11706.5,257840.9,4.5,12.559,14.195,8.787
1780304883.498424,node-1,41.75,10880.8,257840.9,4.2,15.804,12.162,9.04
1780304883.7293136,node-0,0.55,3608.2,257840.9,1.4,0.501,0.568,0.628
1780304883.741917,node-2,30.29,11704.6,257840.9,4.5,12.559,14.195,8.787
1780304884.5,node-1,41.09,10897.9,257840.9,4.2,15.804,12.162,9.04
1780304884.7315705,node-0,0.42,3608.2,257840.9,1.4,0.501,0.568,0.628
1780304884.7439623,node-2,30.43,11702.6,257840.9,4.5,12.559,14.195,8.787
1780304885.5015676,node-1,41.8,10879.4,257840.9,4.2,16.301,12.325,9.109
1780304885.7337365,node-0,1.15,3607.4,257840.9,1.4,0.46,0.558,0.625
1780304885.7463684,node-2,33.33,11708.0,257840.9,4.5,12.754,14.208,8.82
1780304886.503993,node-1,42.7,10878.0,257840.9,4.2,16.301,12.325,9.109
1780304886.736172,node-0,0.45,3605.4,257840.9,1.4,0.46,0.558,0.625
1780304886.748814,node-2,29.58,11706.0,257840.9,4.5,12.754,14.208,8.82
1780304887.507386,node-1,41.16,10897.9,257840.9,4.2,16.301,12.325,9.109
1780304887.7386117,node-0,0.83,3609.1,257840.9,1.4,0.46,0.558,0.625
1780304887.751214,node-2,30.55,11703.5,257840.9,4.5,12.754,14.208,8.82
1780304888.5098438,node-1,41.46,10912.7,257840.9,4.2,16.301,12.325,9.109
1780304888.740428,node-0,0.3,3616.9,257840.9,1.4,0.46,0.558,0.625
1780304888.7536473,node-2,32.45,11702.7,257840.9,4.5,12.754,14.208,8.82
1780304889.5123632,node-1,43.43,10911.4,257840.9,4.2,16.301,12.325,9.109
1780304889.7426486,node-0,1.0,3618.7,257840.9,1.4,0.46,0.558,0.625
1780304889.7560756,node-2,32.35,11693.6,257840.9,4.5,12.754,14.208,8.82
1780304890.5147622,node-1,40.48,10913.1,257840.9,4.2,16.116,12.353,9.136
1780304890.7450833,node-0,0.85,3609.3,257840.9,1.4,0.423,0.549,0.622
1780304890.7585583,node-2,31.22,11693.3,257840.9,4.5,12.774,14.188,8.843
1780304891.5172691,node-1,40.73,10902.5,257840.9,4.2,16.116,12.353,9.136
1780304891.7475376,node-0,0.72,3606.8,257840.9,1.4,0.423,0.549,0.622
1780304891.7610211,node-2,30.39,11692.3,257840.9,4.5,12.774,14.188,8.843
1780304892.5197527,node-1,43.24,10903.5,257840.9,4.2,16.116,12.353,9.136
1780304892.7499588,node-0,0.65,3606.3,257840.9,1.4,0.423,0.549,0.622
1780304892.7635098,node-2,32.4,11696.2,257840.9,4.5,12.774,14.188,8.843
1780304893.522295,node-1,40.77,10902.8,257840.9,4.2,16.116,12.353,9.136
1780304893.7523785,node-0,0.75,3601.1,257840.9,1.4,0.423,0.549,0.622
1780304893.7666614,node-2,31.29,11694.2,257840.9,4.5,12.774,14.188,8.843
1780304894.5240183,node-1,43.02,10915.5,257840.9,4.2,16.116,12.353,9.136
1780304894.754821,node-0,0.28,3601.8,257840.9,1.4,0.423,0.549,0.622
1780304894.7691326,node-2,30.34,11692.3,257840.9,4.5,12.774,14.188,8.843
1780304895.5262966,node-1,42.1,10904.6,257840.9,4.2,16.667,12.53,9.21
1780304895.7571924,node-0,0.75,3614.8,257840.9,1.4,0.389,0.54,0.618
1780304895.7715416,node-2,31.89,11689.6,257840.9,4.5,12.712,14.151,8.86
1780304896.5295,node-1,42.04,10904.7,257840.9,4.2,16.667,12.53,9.21
1780304896.759538,node-0,0.57,3607.6,257840.9,1.4,0.389,0.54,0.618
1780304896.7739868,node-2,31.35,11688.3,257840.9,4.5,12.712,14.151,8.86
1780304897.5320199,node-1,39.54,10897.7,257840.9,4.2,16.667,12.53,9.21
1780304897.7616727,node-0,0.53,3608.6,257840.9,1.4,0.389,0.54,0.618
1780304897.7773194,node-2,31.51,11686.3,257840.9,4.5,12.712,14.151,8.86
1780304898.5344737,node-1,40.4,10898.0,257840.9,4.2,16.667,12.53,9.21
1780304898.7639954,node-0,0.62,3598.3,257840.9,1.4,0.389,0.54,0.618
1780304898.779781,node-2,31.29,11689.2,257840.9,4.5,12.712,14.151,8.86
1780304899.53645,node-1,40.8,10896.9,257840.9,4.2,16.667,12.53,9.21
1780304899.766897,node-0,0.47,3598.0,257840.9,1.4,0.389,0.54,0.618
1780304899.7845488,node-2,30.27,11687.5,257840.9,4.5,12.712,14.151,8.86
1780304900.5399418,node-1,42.47,10898.1,257840.9,4.2,16.293,12.521,9.226
1780304900.7692378,node-0,1.2,3596.9,257840.9,1.4,0.358,0.53,0.615
1780304900.7869365,node-2,31.74,11682.8,257840.9,4.5,12.815,14.148,8.888
1780304901.5432582,node-1,40.92,10890.1,257840.9,4.2,16.293,12.521,9.226
1780304901.7716975,node-0,0.28,3595.3,257840.9,1.4,0.358,0.53,0.615
1780304901.7893689,node-2,30.77,11682.0,257840.9,4.5,12.815,14.148,8.888
1780304902.5468872,node-1,42.13,10892.3,257840.9,4.2,16.293,12.521,9.226
1780304902.773746,node-0,0.4,3590.8,257840.9,1.4,0.358,0.53,0.615
1780304902.7915106,node-2,31.69,11681.1,257840.9,4.5,12.815,14.148,8.888
1780304903.550512,node-1,42.22,10895.1,257840.9,4.2,16.293,12.521,9.226
1780304903.7761414,node-0,0.75,3594.0,257840.9,1.4,0.358,0.53,0.615
1780304903.7939446,node-2,29.89,11678.1,257840.9,4.5,12.815,14.148,8.888
1780304904.5530837,node-1,41.67,10896.7,257840.9,4.2,16.293,12.521,9.226
1780304904.7785456,node-0,0.87,3596.9,257840.9,1.4,0.358,0.53,0.615
1780304904.797421,node-2,31.21,11677.9,257840.9,4.5,12.815,14.148,8.888
1780304905.5560043,node-1,42.07,10897.2,257840.9,4.2,16.831,12.695,9.3
1780304905.7809668,node-0,0.7,3609.6,257840.9,1.4,0.329,0.521,0.611
1780304905.7995071,node-2,32.89,11678.6,257840.9,4.5,12.59,14.079,8.894
1780304906.5584893,node-1,40.33,10888.0,257840.9,4.2,16.831,12.695,9.3
1780304906.7834055,node-0,0.77,3600.2,257840.9,1.4,0.329,0.521,0.611
1780304906.8026035,node-2,31.26,11678.7,257840.9,4.5,12.59,14.079,8.894
1780304907.5600274,node-1,42.95,10883.3,257840.9,4.2,16.831,12.695,9.3
1780304907.785838,node-0,0.47,3599.3,257840.9,1.4,0.329,0.521,0.611
1780304907.8055923,node-2,32.36,11679.2,257840.9,4.5,12.59,14.079,8.894
1780304908.562496,node-1,39.67,10886.3,257840.9,4.2,16.831,12.695,9.3
1780304908.7882757,node-0,0.92,3596.4,257840.9,1.4,0.329,0.521,0.611
1780304908.808052,node-2,32.45,11683.7,257840.9,4.5,12.59,14.079,8.894
1780304909.5649898,node-1,40.83,10885.2,257840.9,4.2,16.831,12.695,9.3
1780304909.7907176,node-0,0.75,3597.1,257840.9,1.4,0.329,0.521,0.611
1780304909.8104758,node-2,30.86,11685.9,257840.9,4.5,12.59,14.079,8.894
1780304910.5680072,node-1,42.62,10888.5,257840.9,4.2,16.283,12.65,9.304
1780304910.793134,node-0,1.07,3595.5,257840.9,1.4,0.383,0.529,0.614
1780304910.8129358,node-2,29.51,11690.6,257840.9,4.5,12.382,14.011,8.9
1780304911.570482,node-1,42.85,10890.9,257840.9,4.2,16.283,12.65,9.304
1780304911.7955453,node-0,0.3,3596.6,257840.9,1.4,0.383,0.529,0.614
1780304911.815295,node-2,31.19,11692.5,257840.9,4.5,12.382,14.011,8.9
1780304912.5720136,node-1,38.39,10889.0,257840.9,4.2,16.283,12.65,9.304
1780304912.7978766,node-0,0.6,3600.1,257840.9,1.4,0.383,0.529,0.614
1780304912.8183699,node-2,37.02,11703.9,257840.9,4.5,12.382,14.011,8.9
1780304913.5754523,node-1,41.19,10893.4,257840.9,4.2,16.283,12.65,9.304
1780304913.8002527,node-0,0.6,3607.5,257840.9,1.4,0.383,0.529,0.614
1780304913.8215103,node-2,30.53,11692.7,257840.9,4.5,12.382,14.011,8.9
1780304914.577977,node-1,42.69,10893.4,257840.9,4.2,16.283,12.65,9.304
1780304914.802599,node-0,0.82,3608.4,257840.9,1.4,0.383,0.529,0.614
1780304914.8242576,node-2,29.23,11690.4,257840.9,4.5,12.382,14.011,8.9
1780304915.5804245,node-1,42.51,10895.8,257840.9,4.2,16.02,12.656,9.324
1780304915.8050332,node-0,0.62,3627.9,257840.9,1.4,0.433,0.538,0.616
1780304915.8266363,node-2,32.93,11675.9,257840.9,4.5,12.432,13.994,8.923
1780304916.5836892,node-1,42.61,10896.9,257840.9,4.2,16.02,12.656,9.324
1780304916.8074872,node-0,0.65,3623.9,257840.9,1.4,0.433,0.538,0.616
1780304916.82906,node-2,32.1,11679.2,257840.9,4.5,12.432,13.994,8.923
1780304917.5863454,node-1,41.58,10893.5,257840.9,4.2,16.02,12.656,9.324
1780304917.8098404,node-0,0.28,3615.6,257840.9,1.4,0.433,0.538,0.616
1780304917.831451,node-2,29.78,11677.5,257840.9,4.5,12.432,13.994,8.923
1780304918.5884407,node-1,40.71,10893.1,257840.9,4.2,16.02,12.656,9.324
1780304918.8121119,node-0,0.42,3621.8,257840.9,1.4,0.433,0.538,0.616
1780304918.833861,node-2,31.06,11675.3,257840.9,4.5,12.432,13.994,8.923
1780304919.5915744,node-1,40.24,10892.6,257840.9,4.2,16.02,12.656,9.324
1780304919.8145394,node-0,0.89,3626.9,257840.9,1.4,0.433,0.538,0.616
1780304919.8362732,node-2,31.73,11669.2,257840.9,4.5,12.432,13.994,8.923
1780304920.594028,node-1,41.08,10896.0,257840.9,4.2,16.259,12.761,9.376
1780304920.8169684,node-0,1.32,3620.8,257840.9,1.4,0.398,0.528,0.613
1780304920.8386524,node-2,31.29,11672.2,257840.9,4.5,12.958,14.078,8.977
1780304921.5964541,node-1,41.94,10901.1,257840.9,4.2,16.259,12.761,9.376
1780304921.8194354,node-0,0.72,3618.5,257840.9,1.4,0.398,0.528,0.613
1780304921.8410769,node-2,31.52,11672.7,257840.9,4.5,12.958,14.078,8.977
1780304922.5989037,node-1,41.03,10907.6,257840.9,4.2,16.259,12.761,9.376
1780304922.8218794,node-0,0.75,3619.1,257840.9,1.4,0.398,0.528,0.613
1780304922.8434923,node-2,32.58,11677.0,257840.9,4.5,12.958,14.078,8.977
1780304923.6014009,node-1,41.19,10914.7,257840.9,4.2,16.259,12.761,9.376
1780304923.8243234,node-0,0.99,3625.3,257840.9,1.4,0.398,0.528,0.613
1780304923.8458633,node-2,31.34,11675.5,257840.9,4.5,12.958,14.078,8.977
1780304924.6039002,node-1,40.92,10912.0,257840.9,4.2,16.259,12.761,9.376
1780304924.8266308,node-0,0.17,3624.4,257840.9,1.4,0.398,0.528,0.613
1780304924.8475168,node-2,30.8,11674.3,257840.9,4.5,12.958,14.078,8.977
1780304925.6070783,node-1,42.4,10911.5,257840.9,4.2,15.998,12.766,9.396
1780304925.8280418,node-0,0.9,3633.4,257840.9,1.4,0.366,0.52,0.609
1780304925.8499231,node-2,31.06,11676.2,257840.9,4.5,13.202,14.11,9.015
1780304926.6106775,node-1,47.03,10965.3,257840.9,4.3,15.998,12.766,9.396
1780304926.830415,node-0,0.28,3618.4,257840.9,1.4,0.366,0.52,0.609
1780304926.8523097,node-2,31.32,11678.9,257840.9,4.5,13.202,14.11,9.015
1780304927.6131847,node-1,44.04,10920.4,257840.9,4.2,15.998,12.766,9.396
1780304927.8327787,node-0,0.85,3620.8,257840.9,1.4,0.366,0.52,0.609
1780304927.854695,node-2,30.85,11677.6,257840.9,4.5,13.202,14.11,9.015
1780304928.6159909,node-1,42.96,10921.8,257840.9,4.2,15.998,12.766,9.396
1780304928.835205,node-0,0.33,3613.9,257840.9,1.4,0.366,0.52,0.609
1780304928.856435,node-2,32.18,11675.8,257840.9,4.5,13.202,14.11,9.015
1780304929.6181085,node-1,38.89,10908.8,257840.9,4.2,15.998,12.766,9.396
1780304929.8373704,node-0,1.17,3617.3,257840.9,1.4,0.366,0.52,0.609
1780304929.859519,node-2,31.29,11669.4,257840.9,4.5,13.202,14.11,9.015
1780304930.6205494,node-1,39.94,10913.7,257840.9,4.2,16.719,12.969,9.479
1780304930.8398354,node-0,0.65,3619.3,257840.9,1.4,0.336,0.511,0.606
1780304930.862939,node-2,31.26,11672.9,257840.9,4.5,13.426,14.142,9.053
1780304931.6230083,node-1,39.95,10908.8,257840.9,4.2,16.719,12.969,9.479
1780304931.8422868,node-0,0.7,3619.3,257840.9,1.4,0.336,0.511,0.606
1780304931.8661532,node-2,30.47,11671.6,257840.9,4.5,13.426,14.142,9.053
1780304932.6255195,node-1,40.3,10908.8,257840.9,4.2,16.719,12.969,9.479
1780304932.844673,node-0,0.28,3619.9,257840.9,1.4,0.336,0.511,0.606
1780304932.8686187,node-2,31.34,11671.3,257840.9,4.5,13.426,14.142,9.053
1780304933.6279998,node-1,39.53,10908.5,257840.9,4.2,16.719,12.969,9.479
1780304933.8471189,node-0,1.35,3623.6,257840.9,1.4,0.336,0.511,0.606
1780304933.8715346,node-2,32.12,11670.8,257840.9,4.5,13.426,14.142,9.053
1780304934.630447,node-1,43.54,10901.3,257840.9,4.2,16.719,12.969,9.479
1780304934.848843,node-0,0.4,3624.2,257840.9,1.4,0.336,0.511,0.606
1780304934.874013,node-2,30.19,11669.0,257840.9,4.5,13.426,14.142,9.053
1780304935.6336792,node-1,40.84,10892.4,257840.9,4.2,15.94,12.87,9.466
1780304935.8511958,node-0,1.23,3640.7,257840.9,1.4,0.39,0.519,0.608
1780304935.877665,node-2,31.04,11668.8,257840.9,4.5,12.992,14.04,9.047
1780304936.635985,node-1,41.64,10894.0,257840.9,4.2,15.94,12.87,9.466
1780304936.8535912,node-0,0.45,3617.8,257840.9,1.4,0.39,0.519,0.608
1780304936.8813562,node-2,32.3,11670.4,257840.9,4.5,12.992,14.04,9.047
1780304937.6379244,node-1,41.78,10894.1,257840.9,4.2,15.94,12.87,9.466
1780304937.8558102,node-0,0.82,3615.7,257840.9,1.4,0.39,0.519,0.608
1780304937.8849595,node-2,32.79,11671.6,257840.9,4.5,12.992,14.04,9.047
1780304938.6403897,node-1,41.53,10893.6,257840.9,4.2,15.94,12.87,9.466
1780304938.8581352,node-0,0.3,3621.7,257840.9,1.4,0.39,0.519,0.608
1780304938.8883538,node-2,32.3,11666.9,257840.9,4.5,12.992,14.04,9.047
1780304939.6428347,node-1,41.22,10897.7,257840.9,4.2,15.94,12.87,9.466
1780304939.860319,node-0,0.38,3625.2,257840.9,1.4,0.39,0.519,0.608
1780304939.8903859,node-2,29.76,11670.8,257840.9,4.5,12.992,14.04,9.047
1780304940.6460757,node-1,42.55,10900.4,257840.9,4.2,15.865,12.905,9.496
1780304940.8618565,node-0,1.0,3625.1,257840.9,1.4,0.358,0.51,0.605
1780304940.8928688,node-2,29.22,11676.0,257840.9,4.5,13.313,14.089,9.09
1780304941.6480238,node-1,40.05,10904.3,257840.9,4.2,15.865,12.905,9.496
1780304941.8642278,node-0,0.4,3623.8,257840.9,1.4,0.358,0.51,0.605
1780304941.8953028,node-2,33.34,11678.9,257840.9,4.5,13.313,14.089,9.09
1780304942.6504972,node-1,41.45,10904.5,257840.9,4.2,15.865,12.905,9.496
1780304942.866488,node-0,1.38,3621.5,257840.9,1.4,0.358,0.51,0.605
1780304942.8977947,node-2,31.08,11680.7,257840.9,4.5,13.313,14.089,9.09
1780304943.6538599,node-1,40.87,10905.7,257840.9,4.2,15.865,12.905,9.496
1780304943.8688958,node-0,0.47,3628.2,257840.9,1.4,0.358,0.51,0.605
1780304943.9004512,node-2,31.21,11682.0,257840.9,4.5,13.313,14.089,9.09
1780304944.6567705,node-1,42.66,10906.1,257840.9,4.2,15.865,12.905,9.496
1780304944.8716621,node-0,0.65,3628.6,257840.9,1.4,0.358,0.51,0.605
1780304944.902746,node-2,30.37,11680.5,257840.9,4.5,13.313,14.089,9.09
1780304945.65922,node-1,41.02,10906.5,257840.9,4.2,16.196,13.023,9.552
1780304945.8740366,node-0,0.45,3635.0,257840.9,1.4,0.33,0.501,0.602
1780304945.9052446,node-2,31.64,11679.7,257840.9,4.5,13.448,14.104,9.122
1780304946.6626592,node-1,42.79,10868.6,257840.9,4.2,16.196,13.023,9.552
1780304946.8764813,node-0,0.7,3628.7,257840.9,1.4,0.33,0.501,0.602
1780304946.907525,node-2,31.2,11681.4,257840.9,4.5,13.448,14.104,9.122
1780304947.665171,node-1,39.23,10853.8,257840.9,4.2,16.196,13.023,9.552
1780304947.878848,node-0,0.42,3627.5,257840.9,1.4,0.33,0.501,0.602
1780304947.9099443,node-2,31.58,11681.1,257840.9,4.5,13.448,14.104,9.122
1780304948.667679,node-1,40.17,10854.7,257840.9,4.2,16.196,13.023,9.552
1780304948.8810346,node-0,0.78,3616.1,257840.9,1.4,0.33,0.501,0.602
1780304948.9115198,node-2,32.24,11678.4,257840.9,4.5,13.448,14.104,9.122
1780304949.6701443,node-1,43.22,10857.1,257840.9,4.2,16.196,13.023,9.552
1780304949.8833973,node-0,1.23,3615.3,257840.9,1.4,0.33,0.501,0.602
1780304949.9139745,node-2,29.55,11678.6,257840.9,4.5,13.448,14.104,9.122
1780304950.6720226,node-1,41.82,10860.2,257840.9,4.2,16.661,13.173,9.619
1780304950.8858247,node-0,1.1,3617.7,257840.9,1.4,0.383,0.51,0.604
1780304950.91637,node-2,32.77,11681.0,257840.9,4.5,13.252,14.052,9.132
1780304951.675455,node-1,43.33,10864.1,257840.9,4.2,16.661,13.173,9.619
1780304951.8881688,node-0,0.15,3616.5,257840.9,1.4,0.383,0.51,0.604
1780304951.9187806,node-2,32.22,11681.8,257840.9,4.5,13.252,14.052,9.132
1780304952.6779578,node-1,43.09,10866.2,257840.9,4.2,16.661,13.173,9.619
1780304952.8903956,node-0,0.82,3616.4,257840.9,1.4,0.383,0.51,0.604
1780304952.9214725,node-2,33.36,11683.8,257840.9,4.5,13.252,14.052,9.132
1780304953.681272,node-1,39.23,10866.7,257840.9,4.2,16.661,13.173,9.619
1780304953.892717,node-0,0.38,3615.2,257840.9,1.4,0.383,0.51,0.604
1780304953.924897,node-2,29.19,11682.3,257840.9,4.5,13.252,14.052,9.132
1780304954.6840222,node-1,41.63,10865.9,257840.9,4.2,16.661,13.173,9.619
1780304954.894897,node-0,0.55,3615.8,257840.9,1.4,0.383,0.51,0.604
1780304954.92754,node-2,30.56,11681.6,257840.9,4.5,13.252,14.052,9.132
1780304955.687219,node-1,40.07,10859.0,257840.9,4.2,16.368,13.17,9.638
1780304955.8971577,node-0,0.62,3614.3,257840.9,1.4,0.353,0.501,0.601
1780304955.929963,node-2,30.15,11681.6,257840.9,4.5,13.312,14.051,9.159
1780304956.6904352,node-1,41.06,10859.7,257840.9,4.2,16.368,13.17,9.638
1780304956.8995793,node-0,0.73,3610.6,257840.9,1.4,0.353,0.501,0.601
1780304956.9323661,node-2,32.12,11681.3,257840.9,4.5,13.312,14.051,9.159
1780304957.6937037,node-1,40.52,10859.4,257840.9,4.2,16.368,13.17,9.638
1780304957.9019768,node-0,0.68,3611.8,257840.9,1.4,0.353,0.501,0.601
1780304957.9347737,node-2,31.51,11680.5,257840.9,4.5,13.312,14.051,9.159
1780304958.6960151,node-1,39.97,10858.9,257840.9,4.2,16.368,13.17,9.638
1780304958.9044046,node-0,0.7,3612.7,257840.9,1.4,0.353,0.501,0.601
1780304958.9372556,node-2,31.47,11688.0,257840.9,4.5,13.312,14.051,9.159
1780304959.6987538,node-1,40.77,10863.3,257840.9,4.2,16.368,13.17,9.638
1780304959.907146,node-0,0.47,3612.6,257840.9,1.4,0.353,0.501,0.601
1780304959.939525,node-2,31.85,11688.0,257840.9,4.5,13.312,14.051,9.159
1780304960.7019262,node-1,42.2,10864.5,257840.9,4.2,16.098,13.167,9.656
1780304960.9095488,node-0,0.7,3615.9,257840.9,1.4,0.324,0.492,0.597
1780304960.9419768,node-2,31.41,11684.2,257840.9,4.5,12.726,13.917,9.142
1780304961.7040071,node-1,40.76,10869.4,257840.9,4.2,16.098,13.167,9.656
1780304961.912012,node-0,0.55,3612.6,257840.9,1.4,0.324,0.492,0.597
1780304961.9452665,node-2,29.95,11684.0,257840.9,4.5,12.726,13.917,9.142
1780304962.7071822,node-1,43.68,10868.6,257840.9,4.2,16.098,13.167,9.656
1780304962.9143834,node-0,0.3,3611.6,257840.9,1.4,0.324,0.492,0.597
1780304962.947898,node-2,31.71,11687.5,257840.9,4.5,12.726,13.917,9.142
1780304963.709748,node-1,39.6,10866.4,257840.9,4.2,16.098,13.167,9.656
1780304963.9167295,node-0,0.82,3608.6,257840.9,1.4,0.324,0.492,0.597
1780304963.9503908,node-2,31.35,11686.8,257840.9,4.5,12.726,13.917,9.142
1780304964.7121072,node-1,42.63,10875.6,257840.9,4.2,16.098,13.167,9.656
1780304964.9191473,node-0,0.25,3606.3,257840.9,1.4,0.324,0.492,0.597
1780304964.9540567,node-2,31.7,11683.9,257840.9,4.5,12.726,13.917,9.142
1780304965.7151997,node-1,43.66,10877.0,257840.9,4.2,16.49,13.297,9.717
1780304965.9214544,node-0,1.1,3604.2,257840.9,1.4,0.378,0.501,0.6
1780304965.957382,node-2,30.99,11682.0,257840.9,4.5,12.347,13.819,9.135
1780304966.7184181,node-1,41.96,10872.6,257840.9,4.2,16.49,13.297,9.717
1780304966.923946,node-0,0.6,3605.2,257840.9,1.4,0.378,0.501,0.6
1780304966.9596949,node-2,34.08,11687.8,257840.9,4.5,12.347,13.819,9.135
1780304967.7215397,node-1,42.07,10873.1,257840.9,4.2,16.49,13.297,9.717
1780304967.9257836,node-0,0.45,3607.2,257840.9,1.4,0.378,0.501,0.6
1780304967.9631917,node-2,30.77,11690.2,257840.9,4.5,12.347,13.819,9.135
1780304968.7240202,node-1,40.61,10873.8,257840.9,4.2,16.49,13.297,9.717
1780304968.9282477,node-0,0.38,3608.4,257840.9,1.4,0.378,0.501,0.6
1780304968.9657779,node-2,31.29,11678.2,257840.9,4.5,12.347,13.819,9.135
1780304969.726491,node-1,41.25,10879.2,257840.9,4.2,16.49,13.297,9.717
1780304969.930893,node-0,2.05,3620.3,257840.9,1.4,0.378,0.501,0.6
1780304969.9689193,node-2,28.56,11679.9,257840.9,4.5,12.347,13.819,9.135
1780304970.7279778,node-1,39.84,10868.8,257840.9,4.2,16.771,13.409,9.772
1780304970.933344,node-0,0.57,3623.9,257840.9,1.4,0.428,0.509,0.602
1780304970.9714105,node-2,31.34,11685.5,257840.9,4.5,13.361,14.005,9.221
1780304971.7302601,node-1,42.63,10887.8,257840.9,4.2,16.771,13.409,9.772
1780304971.935855,node-0,0.77,3627.3,257840.9,1.4,0.428,0.509,0.602
1780304971.974633,node-2,32.99,11683.2,257840.9,4.5,13.361,14.005,9.221
1780304972.7327828,node-1,41.21,10895.4,257840.9,4.2,16.771,13.409,9.772
1780304972.9382732,node-0,0.17,3626.7,257840.9,1.4,0.428,0.509,0.602
1780304972.9771786,node-2,49.18,11833.4,257840.9,4.6,13.361,14.005,9.221
1780304973.7352495,node-1,43.52,10895.1,257840.9,4.2,16.771,13.409,9.772
1780304973.940574,node-0,0.97,3633.9,257840.9,1.4,0.428,0.509,0.602
1780304973.980426,node-2,42.66,11792.8,257840.9,4.6,13.361,14.005,9.221
1780304974.737834,node-1,41.3,10899.9,257840.9,4.2,16.771,13.409,9.772
1780304974.943454,node-0,0.6,3633.1,257840.9,1.4,0.428,0.509,0.602
1780304974.9832273,node-2,42.04,11789.8,257840.9,4.6,13.361,14.005,9.221
1780304975.7400086,node-1,44.77,10901.0,257840.9,4.2,17.03,13.519,9.828
1780304975.9457958,node-0,0.93,3640.5,257840.9,1.4,0.394,0.5,0.599
1780304975.9856899,node-2,39.05,11789.2,257840.9,4.6,13.011,13.921,9.219
1780304976.743455,node-1,40.39,10899.5,257840.9,4.2,17.03,13.519,9.828
1780304976.9481936,node-0,0.23,3640.1,257840.9,1.4,0.394,0.5,0.599
1780304976.988604,node-2,40.61,11791.9,257840.9,4.6,13.011,13.921,9.219
1780304977.7467024,node-1,41.63,10899.6,257840.9,4.2,17.03,13.519,9.828
1780304977.9504256,node-0,0.7,3638.1,257840.9,1.4,0.394,0.5,0.599
1780304977.991006,node-2,38.94,11792.1,257840.9,4.6,13.011,13.921,9.219
1780304978.7492373,node-1,39.95,10899.9,257840.9,4.2,17.03,13.519,9.828
1780304978.952896,node-0,0.4,3642.8,257840.9,1.4,0.394,0.5,0.599
1780304978.9934967,node-2,41.75,11781.9,257840.9,4.6,13.011,13.921,9.219
1780304979.7519624,node-1,40.02,10899.8,257840.9,4.2,17.03,13.519,9.828
1780304979.9553688,node-0,1.02,3631.9,257840.9,1.4,0.394,0.5,0.599
1780304979.9955015,node-2,39.12,11780.5,257840.9,4.6,13.011,13.921,9.219
1780304980.754464,node-1,39.96,10893.5,257840.9,4.2,16.627,13.493,9.839
1780304980.957724,node-0,0.72,3625.9,257840.9,1.4,0.362,0.492,0.595
1780304980.997993,node-2,43.59,11778.3,257840.9,4.6,13.731,14.056,9.288
1780304981.7569525,node-1,40.61,10898.8,257840.9,4.2,16.627,13.493,9.839
1780304981.9601915,node-0,1.0,3635.2,257840.9,1.4,0.362,0.492,0.595
1780304982.001324,node-2,43.66,11772.6,257840.9,4.6,13.731,14.056,9.288
1780304982.7594216,node-1,42.8,10895.2,257840.9,4.2,16.627,13.493,9.839
1780304982.9619687,node-0,0.47,3629.7,257840.9,1.4,0.362,0.492,0.595
1780304983.0034835,node-2,44.74,11783.4,257840.9,4.6,13.731,14.056,9.288
1780304983.7619798,node-1,43.9,10894.0,257840.9,4.2,16.627,13.493,9.839
1780304983.964416,node-0,0.4,3628.2,257840.9,1.4,0.362,0.492,0.595
1780304984.0065997,node-2,40.29,11784.6,257840.9,4.6,13.731,14.056,9.288
1780304984.7644165,node-1,42.24,10896.7,257840.9,4.2,16.627,13.493,9.839
1780304984.9668999,node-0,0.57,3626.9,257840.9,1.4,0.362,0.492,0.595
1780304985.0090437,node-2,40.36,11784.1,257840.9,4.6,13.731,14.056,9.288
1780304985.7674713,node-1,41.8,10889.1,257840.9,4.2,16.497,13.519,9.867
1780304985.969705,node-0,0.55,3629.6,257840.9,1.4,0.333,0.483,0.592
1780304986.0120902,node-2,39.92,11786.2,257840.9,4.6,13.513,14.005,9.297
1780304986.7707064,node-1,40.22,10886.7,257840.9,4.2,16.497,13.519,9.867
