timestamp,node,cpu_pct,pods,
1781732203.5041506,node-2,1.3,"{worker-a594f92f84072b4c-56b47dfdfd-f9vk6"": 0.27","[' ""worker-fc4cdb6f79037e08-6b8669f4f9-wpvlv"": 0.18', ' ""worker-1de6db5cc9a0296e-587f7cccc5-6lgk2"": 0.25}""']"
1781732204.4060283,node-0,31.1,"{worker-fcc7dff74ceb0deb-5c96f645b-kglpt"": 0.18","[' ""coredns-69db55dd76-bqwc5"": 2.8}""']"
1781732204.5283673,node-1,1.5,"{worker-4f931629ab2497de-c75996879-xvggj"": 0.27","[' ""worker-f0fa62feeb880620-6f5ccf85d4-czbpm"": 0.17', ' ""worker-e92487a7ec042235-86595c994d-tt6kl"": 0.26', ' ""dns-autoscaler-6d5984c657-stpkv"": 0.63}""']"
1781732204.7028856,node-2,1.4,"{worker-b5cd624f4d49f3dc-59b8c9c7f-gk77d"": 0.26","[' ""worker-165156b067e9299a-cb9889bb-zdpr2"": 0.27', ' ""worker-d27353c8ad7c924a-588dcf95d8-2t7bw"": 0.41', ' ""nginx-proxy-node-2"": 0.18}""']"
1781732205.6372237,node-0,33.1,"{worker-d399b29c39aafde6-5b9cd56bc-kw6qc"": 0.28","[' ""worker-0aab83a24e916a30-6dd95c7584-6h2bl"": 0.31', ' ""worker-a03d8277f9ec95f7-64cb48b585-t98pg"": 0.16}""']"
1781732205.727243,node-1,2.2,"{worker-93c57176225d0e98-5996db775f-j9zfr"": 0.18","[' ""worker-341a2b2b3affc84b-f47989649-6v8hb"": 0.37', ' ""worker-71fab9125e9dc96c-6f5bd7bbd6-kb6xn"": 0.36', ' ""worker-1c5682a8e57d04d0-6d8c5ff796-gr8ts"": 0.28}""']"
1781732205.9041042,node-2,2.4,"{worker-458c67821d1d6a60-6fc949cdd8-xgfzq"": 0.34","[' ""worker-7e425fa87bc12971-fcfd4f7b-rtrqh"": 0.18', ' ""worker-a9fd6223e00378ed-66bc45699-s4qx9"": 0.26', ' ""worker-846a33ce84d2b4bf-954df86fc-2f759"": 0.17', ' ""worker-938e7f49544b3293-8698f95b77-2c6wj"": 0.25}""']"
1781732206.8303292,node-0,31.4,"{worker-cd1309cf6db9f944-7db89d747d-hzr8n"": 0.33","[' ""worker-8d13ca6c1e7b4541-64dfd6b499-d5ttq"": 0.31', ' ""worker-682c50b946b6efb6-6cc4c9965f-5lgj8"": 0.36', ' ""kube-scheduler-node-0"": 3.46}""']"
1781732206.9298203,node-1,1.3,"{worker-cebc121403bf0d9d-66f8684bfb-ssrt7"": 0.38","[' ""worker-c6899d1b80112b58-6658557c5d-b5lvd"": 0.26}""']"
1781732207.1041467,node-2,1.5,"{worker-abee572c88a5173c-6c446c4654-dsstm"": 0.25","[' ""worker-ea65064e04faf35c-6496cf979b-jf9vh"": 0.26', ' ""worker-734272c01926d196-dfd9f9f44-4lqg8"": 0.28}""']"
1781732208.029254,node-0,33.7,"{kube-proxy-5ndcm"": 0.15","[' ""worker-85479ef37b5dc75d-576f4bd87-4p5k9"": 0.34', ' ""worker-03e48744252ef722-5799ccb989-nl7wj"": 0.34', ' ""worker-b1034a4b389601e0-6cf5956dcd-2qxcg"": 0.39}""']"
1781732208.127984,node-1,1.9,"{worker-1573b95c039e51cc-bcd7cd759-hls2p"": 0.18","[' ""speaker-nq88c"": 20.7', ' ""worker-530c944fe7e078ff-66df7d9b9c-4p6gz"": 0.27', ' ""worker-fe016d40663e76e9-556f49db4b-995ww"": 0.17}""']"
